group,lever,direction,lever_change_pct,margin_gain,normalised_margin_gain_per_10pct
Sinic,alpha,decrease,-5.000000000000004,1174.7092916351394,2349.4185832702765
Sinic,beta,increase,5.000000000000004,822.0898603435489,1644.1797206870965
Sinic,beta,increase,10.000000000000009,1595.2607756872312,1595.2607756872299
Sinic,beta,increase,19.999999999999996,3011.633109691902,1505.8165548459513
Sinic,h_D,increase,5.000000000000004,632.3900492228568,1264.7800984457124
Sinic,h_D,increase,10.000000000000009,1236.9431359627051,1236.943135962704
Sinic,h_D,increase,19.999999999999996,2369.5805132726673,1184.7902566363339
Sinic,h_A,increase,5.000000000000004,54.71726990811294,109.43453981622578
Sinic,h_A,increase,10.000000000000009,106.4517724653706,106.4517724653705
Sinic,h_A,increase,19.999999999999996,201.8976292863954,100.94881464319772
Sinic,p_A,increase,10.000000000000009,5.820766091346741e-11,5.8207660913467356e-11
Sinic,p_D,increase,19.999999999999996,0.0,0.0
Sinic,p_A,decrease,-9.999999999999998,0.0,0.0
Sinic,p_A,increase,5.000000000000004,0.0,0.0
Sinic,p_A,increase,19.999999999999996,0.0,0.0
Sinic,p_D,decrease,-9.999999999999998,-5.820766091346741e-11,-5.820766091346742e-11
Sinic,p_D,increase,5.000000000000004,-5.820766091346741e-11,-1.1641532182693471e-10
Sinic,p_D,increase,10.000000000000009,-1.1641532182693481e-10,-1.1641532182693471e-10
Sinic,p_D,decrease,-5.000000000000004,-1.1641532182693481e-10,-2.3283064365386942e-10
Sinic,p_A,decrease,-5.000000000000004,-1.1641532182693481e-10,-2.3283064365386942e-10
Sinic,h_A,decrease,-5.000000000000004,-57.96565276850015,-115.9313055370002
Sinic,h_A,decrease,-9.999999999999998,-119.47780610393966,-119.47780610393968
Sinic,h_D,decrease,-5.000000000000004,-662.1949707616586,-1324.389941523316
Sinic,h_D,decrease,-9.999999999999998,-1356.352801208268,-1356.3528012082681
Sinic,beta,decrease,-5.000000000000004,-875.9126427703886,-1751.8252855407757
Sinic,beta,decrease,-9.999999999999998,-1811.2362910501543,-1811.2362910501547
Sinic,alpha,increase,19.999999999999996,-4504.525360414875,-2252.262680207438
Sinic,alpha,increase,10.000000000000009,-2290.1445741935167,-2290.144574193515
Sinic,alpha,increase,5.000000000000004,-1154.7837196999462,-2309.56743939989
Sinic,d,increase,19.999999999999996,-51671.5118934059,-25835.755946702957
Sinic,d,increase,10.000000000000009,-28254.541555813397,-28254.54155581337
Sinic,d,increase,5.000000000000004,-14820.061211732973,-29640.12242346592
United States,d,decrease,-9.999999999999998,16560.36693273869,16560.366932738692
United States,d,decrease,-5.000000000000004,7826.51744179317,15653.034883586326
United States,alpha,decrease,-9.999999999999998,2098.500837230269,2098.5008372302696
United States,alpha,decrease,-5.000000000000004,1038.9107521160913,2077.821504232181
United States,h_D,increase,5.000000000000004,672.3737320172368,1344.7474640344724
United States,h_D,increase,10.000000000000009,1310.2859020628384,1310.2859020628373
United States,h_D,increase,19.999999999999996,2492.8065405667876,1246.403270283394
United States,beta,increase,5.000000000000004,378.8019377596502,757.6038755192997
United States,beta,increase,10.000000000000009,746.0125578390725,746.0125578390719
United States,beta,increase,19.999999999999996,1447.751621158328,723.8758105791641
United States,h_A,increase,5.000000000000004,19.19130096246954,38.382601924939046
United States,h_A,increase,10.000000000000009,37.151169509394094,37.15116950939406
United States,h_A,increase,19.999999999999996,69.82212047334178,34.9110602366709
United States,p_D,increase,10.000000000000009,2.9103830456733704e-11,2.9103830456733678e-11
United States,p_D,decrease,-9.999999999999998,0.0,0.0
United States,p_D,decrease,-5.000000000000004,0.0,0.0
United States,p_D,increase,5.000000000000004,0.0,0.0
United States,p_D,increase,19.999999999999996,0.0,0.0
United States,p_A,decrease,-5.000000000000004,0.0,0.0
United States,p_A,increase,10.000000000000009,0.0,0.0
United States,p_A,increase,19.999999999999996,-2.9103830456733704e-11,-1.4551915228366855e-11
United States,p_A,decrease,-9.999999999999998,-2.9103830456733704e-11,-2.910383045673371e-11
