rate,value,target_value_after_1pct_change,elasticity,group,target,M_threshold,abs_elasticity
d,0.0456012888273175,28983.305867234227,-2.785015791879281,Anglosphere ex-US,domestic_PIs,614.0,2.785015791879281
I0,2112.704284000026,30085.844344949703,0.9130875642712216,Anglosphere ex-US,domestic_PIs,614.0,0.9130875642712216
r,0.0632577051519547,30028.794393301283,0.721732231170829,Anglosphere ex-US,domestic_PIs,614.0,0.721732231170829
d,0.0458472850546197,81211.86440625912,-2.746703264504572,Continental Europe,domestic_PIs,781.0,2.746703264504572
I0,5615.333170969292,84263.92782408267,0.9082211901822158,Continental Europe,domestic_PIs,781.0,0.9082211901822158
r,0.0594927257639028,84092.72107831635,0.7031967079730952,Continental Europe,domestic_PIs,781.0,0.7031967079730952
d,0.0277057844536427,29598.67808307042,-2.167247168399345,Hindu,domestic_PIs,536.0,2.167247168399345
I0,1023.5052781287504,30517.904719806545,0.8710801547207581,Hindu,domestic_PIs,536.0,0.8710801547207581
r,0.0272872633377119,30416.678222686634,0.5364953855987419,Hindu,domestic_PIs,536.0,0.5364953855987419
d,0.0300792155414555,46182.79178339703,-2.305226679171334,Islamic,domestic_PIs,571.0,2.305226679171334
I0,1816.5929916076263,47687.90431021338,0.878678438979741,Islamic,domestic_PIs,571.0,0.878678438979741
r,0.0317576546310647,47545.0127721149,0.5764066211678561,Islamic,domestic_PIs,571.0,0.5764066211678561
d,0.0552190245713187,7145.780902969796,-3.0481346880667126,Japanese,domestic_PIs,424.0,3.0481346880667126
I0,1189.5166364738277,7441.087441469818,0.9584980558071544,Japanese,domestic_PIs,424.0,0.9584980558071544
r,0.1015350647620316,7411.83434910563,0.5616006544788277,Japanese,domestic_PIs,424.0,0.5616006544788277
d,0.0418088008437154,21657.586329362144,-2.968447878188781,Other Civilizations,domestic_PIs,494.0,2.968447878188781
I0,1656.344401139248,22523.873717131948,0.9127422295423536,Other Civilizations,domestic_PIs,494.0,0.9127422295423536
r,0.066202385356064,22480.949656923367,0.7204314095798336,Other Civilizations,domestic_PIs,494.0,0.7204314095798336
d,0.0442928225810436,2098.162827677095,-2.7885617461774928,Other Western,domestic_PIs,372.0,2.7885617461774928
I0,146.34508407074387,2177.93909667466,0.9076079435519736,Other Western,domestic_PIs,372.0,0.9076079435519736
r,0.0599177820154182,2173.476064424511,0.7008280986862164,Other Western,domestic_PIs,372.0,0.7008280986862164
d,0.0336695344484046,129603.69576239976,-2.636095592019109,Sinic,domestic_PIs,658.0,2.636095592019109
I0,6479.107621180145,134305.1231379246,0.8958200904691933,Sinic,domestic_PIs,658.0,0.8958200904691933
r,0.0419925102937668,133982.68566183728,0.6535911060668621,Sinic,domestic_PIs,658.0,0.6535911060668621
d,0.0459350067675392,62165.427522676335,-2.7574731630575813,United States,domestic_PIs,356.0,2.7574731630575813
I0,4453.2239743429045,64511.0307282338,0.9116463420248448,United States,domestic_PIs,356.0,0.9116463420248448
r,0.06202129608846,64386.142329481474,0.7162891483038577,United States,domestic_PIs,356.0,0.7162891483038577
