rate_name,current_rate,critical_factor,critical_rate,T_at_critical,is_within_bounds,direction,note,group,target,T_equilibrium,M_threshold
p_D,0.0733475891758883,0.001,7.33475891758883e-05,195095.2684158637,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_active,195095.26841586368,3923.499485066941
p_A,0.1070004287270768,,,195095.26841586368,False,0,no_effect,Continental Europe,domestic_active,195095.26841586368,3923.499485066941
d,0.0458472850546197,20.0,0.916945701092394,10553.544755933943,False,-1,no_crossing_in_scanned_range,Continental Europe,domestic_active,195095.26841586368,3923.499485066941
I,9935.941176470587,0.020110684984443787,199.81858302396378,3923.499485066941,True,1,crossing_found,Continental Europe,domestic_active,195095.26841586368,3923.499485066941
alpha,0.0279291100322499,20.0,0.558582200644998,66935.67359732006,False,-1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,195095.26841586368,3923.499485066941
beta,0.0359331483658591,0.001,3.59331483658591e-05,72341.1550299332,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,195095.26841586368,3923.499485066941
h_D,0.0874078776328974,0.001,8.74078776328974e-05,20965.899006189222,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,195095.26841586368,3923.499485066941
h_A,0.1540412584288036,0.001,0.00015404125842880358,78294.39119527607,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,195095.26841586368,3923.499485066941
p_D,0.0733475891758883,0.001,7.33475891758883e-05,6474.937440149236,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,195095.26841586368,3923.499485066941
p_A,0.1070004287270768,0.001,0.0001070004287270768,81097.65547560428,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,195095.26841586368,3923.499485066941
d,0.0458472850546197,4.332014462006339,0.19861110190033962,3923.499485066941,True,-1,crossing_found,Continental Europe,domestic_PIs,195095.26841586368,3923.499485066941
I,9935.941176470587,0.04698491562193102,466.8393578009406,3923.499485066941,True,1,crossing_found,Continental Europe,domestic_PIs,195095.26841586368,3923.499485066941
alpha,0.0276416787397928,19.999999999999996,0.5528335747958559,33621.81095138232,False,-1,no_crossing_in_scanned_range,Hindu,domestic_active,53434.34853852231,2248.8695652173915
beta,0.0383909319880278,0.001,3.8390931988027805e-05,45610.859164317044,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,53434.34853852231,2248.8695652173915
h_D,0.0622966244175946,0.001,6.22966244175946e-05,45744.09288924668,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,53434.34853852231,2248.8695652173915
h_A,0.124886869871314,0.001,0.000124886869871314,52799.736375042005,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,53434.34853852231,2248.8695652173915
p_D,0.0884481750990975,,,53434.34853852231,False,0,no_effect,Hindu,domestic_active,53434.34853852231,2248.8695652173915
p_A,0.0942134542693209,20.0,1.8842690853864181,53434.34853852231,False,-1,no_crossing_in_scanned_range,Hindu,domestic_active,53434.34853852231,2248.8695652173915
d,0.0277057844536427,20.0,0.554115689072854,2859.860364542423,False,-1,no_crossing_in_scanned_range,Hindu,domestic_active,53434.34853852231,2248.8695652173915
I,1651.1176470588234,0.042086590867597445,69.48991288603486,2248.8695652173915,True,1,crossing_found,Hindu,domestic_active,53434.34853852231,2248.8695652173915
alpha,0.0276416787397928,19.999999999999996,0.5528335747958559,26536.544902945043,False,-1,no_crossing_in_scanned_range,Hindu,domestic_PIs,53434.34853852231,2248.8695652173915
beta,0.0383909319880278,0.001,3.8390931988027805e-05,24046.58416381821,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,53434.34853852231,2248.8695652173915
h_D,0.0622966244175946,0.001,6.22966244175946e-05,11372.565391437796,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,53434.34853852231,2248.8695652173915
h_A,0.124886869871314,0.001,0.000124886869871314,27835.612522754112,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,53434.34853852231,2248.8695652173915
p_D,0.0884481750990975,0.001,8.84481750990975e-05,3393.192214441264,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,53434.34853852231,2248.8695652173915
p_A,0.0942134542693209,0.001,9.42134542693209e-05,29473.782238924014,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,53434.34853852231,2248.8695652173915
d,0.0277057844536427,4.004116422453356,0.1109371865277836,2248.8695652173915,True,-1,crossing_found,Hindu,domestic_PIs,53434.34853852231,2248.8695652173915
I,1651.1176470588234,0.07433206973194637,122.73099207682367,2248.8695652173915,True,1,crossing_found,Hindu,domestic_PIs,53434.34853852231,2248.8695652173915
alpha,0.0289221310480643,20.0,0.578442620961286,53543.8691107379,False,-1,no_crossing_in_scanned_range,Islamic,domestic_active,88522.00518421626,2254.7179487179487
beta,0.0400314250509485,0.001,4.0031425050948496e-05,74994.12939726432,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,88522.00518421626,2254.7179487179487
h_D,0.0571401869452409,0.001,5.71401869452409e-05,76246.417790772,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,88522.00518421626,2254.7179487179487
h_A,0.1075209665461618,0.001,0.0001075209665461618,87391.53393729361,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,88522.00518421626,2254.7179487179487
p_D,0.0915865428647781,,,88522.00518421626,False,0,no_effect,Islamic,domestic_active,88522.00518421626,2254.7179487179487
p_A,0.088195232366538,,,88522.00518421626,False,0,no_effect,Islamic,domestic_active,88522.00518421626,2254.7179487179487
d,0.0300792155414555,20.0,0.60158431082911,4793.769771677105,False,-1,no_crossing_in_scanned_range,Islamic,domestic_active,88522.00518421626,2254.7179487179487
I,3002.529411764706,0.025470705775652396,76.47654322980148,2254.7179487179487,True,1,crossing_found,Islamic,domestic_active,88522.00518421626,2254.7179487179487
alpha,0.0289221310480643,20.0,0.578442620961286,41218.72330921896,False,-1,no_crossing_in_scanned_range,Islamic,domestic_PIs,88522.00518421626,2254.7179487179487
beta,0.0400314250509485,0.001,4.0031425050948496e-05,36995.90318062017,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,88522.00518421626,2254.7179487179487
h_D,0.0571401869452409,0.001,5.71401869452409e-05,16993.29670707251,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,88522.00518421626,2254.7179487179487
h_A,0.1075209665461618,0.001,0.0001075209665461618,43108.47061410274,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,88522.00518421626,2254.7179487179487
p_D,0.0915865428647781,0.001,9.15865428647781e-05,5241.08237307078,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,88522.00518421626,2254.7179487179487
p_A,0.088195232366538,0.001,8.8195232366538e-05,46021.68770425702,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,88522.00518421626,2254.7179487179487
d,0.0300792155414555,4.712835009826215,0.14175838007188027,2254.7179487179487,True,-1,crossing_found,Islamic,domestic_PIs,88522.00518421626,2254.7179487179487
I,3002.529411764706,0.04769615486554315,143.20910781187757,2254.7179487179487,True,1,crossing_found,Islamic,domestic_PIs,88522.00518421626,2254.7179487179487
alpha,0.0247545801112815,20.0,0.49509160222563,12458.336024780549,False,-1,no_crossing_in_scanned_range,Japanese,domestic_active,29331.828826929916,1792.6470588235293
beta,0.0291990957676168,0.001,2.91990957676168e-05,27058.643847509837,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,29331.828826929916,1792.6470588235293
h_D,0.0398996220291603,0.001,3.98996220291603e-05,26833.602722414187,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,29331.828826929916,1792.6470588235293
h_A,0.0964979633007661,0.001,9.64979633007661e-05,29136.78207428864,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,29331.828826929916,1792.6470588235293
p_D,0.0639860385459953,0.001,6.39860385459953e-05,29331.828826929916,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,29331.828826929916,1792.6470588235293
p_A,0.1065431871429977,,,29331.828826929916,False,0,no_effect,Japanese,domestic_active,29331.828826929916,1792.6470588235293
d,0.0552190245713187,18.60050568907294,1.0271017806838718,1792.6470588235293,True,-1,crossing_found,Japanese,domestic_active,29331.828826929916,1792.6470588235293
I,1882.764705882353,0.06111610255879025,115.06724085877644,1792.6470588235293,True,1,crossing_found,Japanese,domestic_active,29331.828826929916,1792.6470588235293
alpha,0.0247545801112815,20.0,0.49509160222563,6284.170341103704,False,-1,no_crossing_in_scanned_range,Japanese,domestic_PIs,29331.828826929916,1792.6470588235293
beta,0.0291990957676168,0.001,2.91990957676168e-05,6094.017254104506,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,29331.828826929916,1792.6470588235293
h_D,0.0398996220291603,0.018791554779880676,0.0007497759330574996,1792.6470588235293,True,1,crossing_found,Japanese,domestic_PIs,29331.828826929916,1792.6470588235293
h_A,0.0964979633007661,0.001,9.64979633007661e-05,6562.181092654808,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,29331.828826929916,1792.6470588235293
p_D,0.0639860385459953,0.07971958843048707,0.005100940658184026,1792.6470588235293,True,1,crossing_found,Japanese,domestic_PIs,29331.828826929916,1792.6470588235293
p_A,0.1065431871429977,0.001,0.0001065431871429977,7023.921462405916,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,29331.828826929916,1792.6470588235293
d,0.0552190245713187,1.8982595466785812,0.10482004055078487,1792.6470588235293,True,-1,crossing_found,Japanese,domestic_PIs,29331.828826929916,1792.6470588235293
I,1882.764705882353,0.24322110985331283,457.928121357352,1792.6470588235293,True,1,crossing_found,Japanese,domestic_PIs,29331.828826929916,1792.6470588235293
alpha,0.0334535936134483,20.0,0.669071872268966,28828.69841677651,False,-1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,59354.848392608685,2068.969696969697
beta,0.0351000550712216,0.001,3.51000550712216e-05,51084.13810232899,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,59354.848392608685,2068.969696969697
h_D,0.0452822484630843,0.001,4.52822484630843e-05,51840.13609922035,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,59354.848392608685,2068.969696969697
h_A,0.0885455182956007,0.001,8.85455182956007e-05,58477.45526657697,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,59354.848392608685,2068.969696969697
p_D,0.0742625094026513,,,59354.848392608685,False,0,no_effect,Other Civilizations,domestic_active,59354.848392608685,2068.969696969697
p_A,0.0946257345779401,,,59354.848392608685,False,0,no_effect,Other Civilizations,domestic_active,59354.848392608685,2068.969696969697
d,0.0418088008437154,20.0,0.8361760168743081,3410.105841337374,False,-1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,59354.848392608685,2068.969696969697
I,2955.294117647059,0.034857635947181366,103.01456646978777,2068.969696969697,True,1,crossing_found,Other Civilizations,domestic_active,59354.848392608685,2068.969696969697
alpha,0.0334535936134483,20.0,0.669071872268966,19103.06185791149,False,-1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,59354.848392608685,2068.969696969697
beta,0.0351000550712216,0.001,3.51000550712216e-05,16999.818525715513,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,59354.848392608685,2068.969696969697
h_D,0.0452822484630843,0.001,4.52822484630843e-05,7129.837044754256,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,59354.848392608685,2068.969696969697
h_A,0.0885455182956007,0.001,8.85455182956007e-05,19459.010247601702,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,59354.848392608685,2068.969696969697
p_D,0.0742625094026513,0.001,7.42625094026513e-05,2862.463661492522,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,59354.848392608685,2068.969696969697
p_A,0.0946257345779401,0.001,9.46257345779401e-05,21310.821565112965,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,59354.848392608685,2068.969696969697
d,0.0418088008437154,3.0641828207898527,0.12810980930313703,2068.969696969697,True,-1,crossing_found,Other Civilizations,domestic_PIs,59354.848392608685,2068.969696969697
I,2955.294117647059,0.0926951590712536,273.9414583376342,2068.969696969697,True,1,crossing_found,Other Civilizations,domestic_PIs,59354.848392608685,2068.969696969697
alpha,0.0646854266708447,20.0,1.293708533416894,2665.5594954017006,False,-1,no_crossing_in_scanned_range,Other Western,domestic_active,4824.24697299595,1601.2173913043478
beta,0.0415044744964978,0.001,4.15044744964978e-05,3973.0091807615213,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,4824.24697299595,1601.2173913043478
h_D,0.0932204689466296,0.001,9.32204689466296e-05,3868.7498213655963,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,4824.24697299595,1601.2173913043478
h_A,0.1794385429876629,0.001,0.00017943854298766292,4698.930211879513,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,4824.24697299595,1601.2173913043478
p_D,0.0603470599633108,,,4824.24697299595,False,0,no_effect,Other Western,domestic_active,4824.24697299595,1601.2173913043478
p_A,0.1094921378768969,,,4824.24697299595,False,0,no_effect,Other Western,domestic_active,4824.24697299595,1601.2173913043478
d,0.0442928225810436,3.0128210658700123,0.1334463489390111,1601.2173913043478,True,-1,crossing_found,Other Western,domestic_active,4824.24697299595,1601.2173913043478
I,258.6470588235294,0.3319103272007571,85.8476299236311,1601.2173913043478,True,1,crossing_found,Other Western,domestic_active,4824.24697299595,1601.2173913043478
alpha,0.0646854266708447,20.0,1.293708533416894,1893.3760557038029,False,-1,no_crossing_in_scanned_range,Other Western,domestic_PIs,4824.24697299595,1601.2173913043478
beta,0.0415044744964978,0.038223796630203415,0.0015864585923975963,1601.2173913043478,True,1,crossing_found,Other Western,domestic_PIs,4824.24697299595,1601.2173913043478
h_D,0.0932204689466296,0.35015668788651094,0.03264177064957916,1601.2173913043478,True,1,crossing_found,Other Western,domestic_PIs,4824.24697299595,1601.2173913043478
h_A,0.1794385429876629,0.001,0.00017943854298766292,1838.0084934883266,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,4824.24697299595,1601.2173913043478
p_D,0.0603470599633108,0.48519040981165856,0.0292798147545275,1601.2173913043478,True,1,crossing_found,Other Western,domestic_PIs,4824.24697299595,1601.2173913043478
p_A,0.1094921378768969,0.001,0.00010949213787689691,2005.9575203111353,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,4824.24697299595,1601.2173913043478
d,0.0442928225810436,1.1791281804587364,0.05222691529736757,1601.2173913043478,True,-1,crossing_found,Other Western,domestic_PIs,4824.24697299595,1601.2173913043478
I,258.6470588235294,0.7418711432327634,191.88278922320356,1601.2173913043478,True,1,crossing_found,Other Western,domestic_PIs,4824.24697299595,1601.2173913043478
alpha,0.022456174363239,20.0,0.44912348726478,199809.44954958523,False,-1,no_crossing_in_scanned_range,Sinic,domestic_active,303934.77257208456,3129.4270557029176
beta,0.0641019440196072,0.001,6.41019440196072e-05,256242.97913705767,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,303934.77257208456,3129.4270557029176
h_D,0.0420745335283189,0.001,4.20745335283189e-05,279997.87629124615,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,303934.77257208456,3129.4270557029176
h_A,0.113163884488284,0.001,0.000113163884488284,301282.16890052776,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,303934.77257208456,3129.4270557029176
p_D,0.0822633925951051,0.001,8.22633925951051e-05,303934.77257208445,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,303934.77257208456,3129.4270557029176
p_A,0.1022586264048038,20.0,2.045172528096076,303934.77257208445,False,-1,no_crossing_in_scanned_range,Sinic,domestic_active,303934.77257208456,3129.4270557029176
d,0.0336695344484046,20.0,0.673390688968092,16139.393551848168,False,-1,no_crossing_in_scanned_range,Sinic,domestic_active,303934.77257208456,3129.4270557029176
I,11179.470588235294,0.010296377177312636,115.10804581914374,3129.4270557029176,True,1,crossing_found,Sinic,domestic_active,303934.77257208456,3129.4270557029176
alpha,0.022456174363239,0.001,2.2456174363239e-05,130877.07603899388,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,303934.77257208456,3129.4270557029176
beta,0.0641019440196072,0.001,6.41019440196072e-05,101059.59361875599,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,303934.77257208456,3129.4270557029176
h_D,0.0420745335283189,0.001,4.20745335283189e-05,45806.49387701925,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,303934.77257208456,3129.4270557029176
h_A,0.113163884488284,0.001,0.000113163884488284,118784.21895881591,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,303934.77257208456,3129.4270557029176
p_D,0.0822633925951051,0.001,8.22633925951051e-05,15079.525988017174,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,303934.77257208456,3129.4270557029176
p_A,0.1022586264048038,0.001,0.00010225862640480381,128860.09924404722,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,303934.77257208456,3129.4270557029176
d,0.0336695344484046,5.686358419160296,0.1914570406798931,3129.4270557029176,True,-1,crossing_found,Sinic,domestic_PIs,303934.77257208456,3129.4270557029176
I,11179.470588235294,0.023509610193662753,262.8249957009294,3129.4270557029176,True,1,crossing_found,Sinic,domestic_PIs,303934.77257208456,3129.4270557029176
alpha,0.037901752973233,20.0,0.75803505946466,64032.45178527423,False,-1,no_crossing_in_scanned_range,United States,domestic_active,147066.6107041606,1844.0637813211845
beta,0.0217896963874402,0.001,2.17896963874402e-05,135809.88946643253,False,1,no_crossing_in_scanned_range,United States,domestic_active,147066.6107041606,1844.0637813211845
h_D,0.0937795038931025,0.001,9.37795038931025e-05,117093.94602973569,False,1,no_crossing_in_scanned_range,United States,domestic_active,147066.6107041606,1844.0637813211845
h_A,0.1375820665806193,0.001,0.0001375820665806193,145807.71342192567,False,1,no_crossing_in_scanned_range,United States,domestic_active,147066.6107041606,1844.0637813211845
p_D,0.0723249223382045,,,147066.6107041606,False,0,no_effect,United States,domestic_active,147066.6107041606,1844.0637813211845
p_A,0.1055556624380875,,,147066.6107041606,False,0,no_effect,United States,domestic_active,147066.6107041606,1844.0637813211845
d,0.0459350067675392,20.0,0.918700135350784,8327.103091008694,False,-1,no_crossing_in_scanned_range,United States,domestic_active,147066.6107041606,1844.0637813211845
I,7929.823529411765,0.012538969739574036,99.4318172754563,1844.0637813211845,True,1,crossing_found,United States,domestic_active,147066.6107041606,1844.0637813211845
alpha,0.037901752973233,20.0,0.75803505946466,41395.158480707345,False,-1,no_crossing_in_scanned_range,United States,domestic_PIs,147066.6107041606,1844.0637813211845
beta,0.0217896963874402,0.001,2.17896963874402e-05,55756.599705732144,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,147066.6107041606,1844.0637813211845
h_D,0.0937795038931025,0.001,9.37795038931025e-05,15098.12663466605,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,147066.6107041606,1844.0637813211845
h_A,0.1375820665806193,0.001,0.0001375820665806193,59865.8555715354,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,147066.6107041606,1844.0637813211845
p_D,0.0723249223382045,0.001,7.23249223382045e-05,5101.996527692076,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,147066.6107041606,1844.0637813211845
p_A,0.1055556624380875,0.001,0.00010555566243808751,62010.290200495605,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,147066.6107041606,1844.0637813211845
d,0.0459350067675392,5.384068910858368,0.24731724185717655,1844.0637813211845,True,-1,crossing_found,United States,domestic_PIs,147066.6107041606,1844.0637813211845
I,7929.823529411765,0.028845843886257674,228.7424515749846,1844.0637813211845,True,1,crossing_found,United States,domestic_PIs,147066.6107041606,1844.0637813211845
