rate,value,target_value_after_1pct_change,elasticity,group,target,M_threshold
beta,0.0359331483658591,195184.91866266957,0.04595203539984985,Continental Europe,domestic_active,3923.499485066941
h_A,0.1540412584288036,195099.07320319704,0.0019502201997261969,Continental Europe,domestic_active,3923.499485066941
p_A,0.1070004287270768,195095.2684158637,1.4917753102395176e-14,Continental Europe,domestic_active,3923.499485066941
p_D,0.0733475891758883,195095.2684158637,1.4917753102395176e-14,Continental Europe,domestic_active,3923.499485066941
alpha,0.0279291100322499,194911.93488401314,-0.09397128558738237,Continental Europe,domestic_active,3923.499485066941
d,0.0458472850546197,193133.85098471865,-1.0053639163427017,Continental Europe,domestic_active,3923.499485066941
I,9935.941176470587,84340.56819010091,0.9999999999999901,Continental Europe,domestic_PIs,3923.499485066941
p_D,0.0733475891758883,83800.75881210278,0.35356438369108706,Continental Europe,domestic_PIs,3923.499485066941
h_D,0.0874078776328974,83781.65685642483,0.33068930038450567,Continental Europe,domestic_PIs,3923.499485066941
beta,0.0359331483658591,83557.46591347265,0.062214879070048794,Continental Europe,domestic_PIs,3923.499485066941
h_A,0.1540412584288036,83522.59909521614,0.020460967287397866,Continental Europe,domestic_PIs,3923.499485066941
p_A,0.1070004287270768,83515.90914844534,0.012449583935939678,Continental Europe,domestic_PIs,3923.499485066941
alpha,0.0279291100322499,83471.84647930604,-0.04031659583460822,Continental Europe,domestic_PIs,3923.499485066941
d,0.0458472850546197,82067.4064397354,-1.7221696712954415,Continental Europe,domestic_PIs,3923.499485066941
I,1651.1176470588234,53968.692023907526,0.9999999999999865,Hindu,domestic_active,2248.8695652173915
h_D,0.0622966244175946,53468.39755200666,0.06372121007483142,Hindu,domestic_active,2248.8695652173915
beta,0.0383909319880278,53467.50104809544,0.0620434429910307,Hindu,domestic_active,2248.8695652173915
h_A,0.124886869871314,53436.33186554731,0.003711708066529699,Hindu,domestic_active,2248.8695652173915
p_A,0.0942134542693209,53434.34853852231,0.0,Hindu,domestic_active,2248.8695652173915
p_D,0.0884481750990975,53434.3485385223,-1.3616630151180725e-14,Hindu,domestic_active,2248.8695652173915
alpha,0.0276416787397928,53384.980446777794,-0.09239018177404268,Hindu,domestic_active,2248.8695652173915
d,0.0277057844536427,52885.58112564866,-1.026993736955594,Hindu,domestic_active,2248.8695652173915
I,1651.1176470588234,30556.908600291314,0.9999999999999785,Hindu,domestic_PIs,2248.8695652173915
h_D,0.0622966244175946,30337.96511664604,0.27632431220602677,Hindu,domestic_PIs,2248.8695652173915
p_D,0.0884481750990975,30318.21858796513,0.21105594939942987,Hindu,domestic_PIs,2248.8695652173915
beta,0.0383909319880278,30275.294721885082,0.06917934366047564,Hindu,domestic_PIs,2248.8695652173915
h_A,0.124886869871314,30261.924177242352,0.0249855730608254,Hindu,domestic_PIs,2248.8695652173915
p_A,0.0942134542693209,30257.57229809502,0.01060127130994759,Hindu,domestic_PIs,2248.8695652173915
alpha,0.0276416787397928,30245.10103492192,-0.03062009689059419,Hindu,domestic_PIs,2248.8695652173915
d,0.0277057844536427,29786.196149271516,-1.5474421699928786,Hindu,domestic_PIs,2248.8695652173915
I,3002.529411764706,89407.22523605844,1.000000000000013,Islamic,domestic_active,2254.7179487179487
beta,0.0400314250509485,88580.98667766436,0.06662918821749987,Islamic,domestic_active,2254.7179487179487
h_D,0.0571401869452409,88580.59329086213,0.06618479385317204,Islamic,domestic_active,2254.7179487179487
h_A,0.1075209665461618,88526.04566871896,0.0045643842955036444,Islamic,domestic_active,2254.7179487179487
p_A,0.088195232366538,88522.00518421628,1.6438754632911887e-14,Islamic,domestic_active,2254.7179487179487
p_D,0.0915865428647781,88522.00518421628,1.6438754632911887e-14,Islamic,domestic_active,2254.7179487179487
alpha,0.0289221310480643,88432.29286739361,-0.10134465056000504,Islamic,domestic_active,2254.7179487179487
d,0.0300792155414555,87613.85814728007,-1.025899757971273,Islamic,domestic_active,2254.7179487179487
I,3002.529411764706,47745.25608248308,1.0000000000000324,Islamic,domestic_PIs,2254.7179487179487
h_D,0.0571401869452409,47417.04548819525,0.30570547227137956,Islamic,domestic_PIs,2254.7179487179487
p_D,0.0915865428647781,47376.08560320305,0.21905920154942513,Islamic,domestic_PIs,2254.7179487179487
beta,0.0400314250509485,47307.375694263195,0.07371071308522038,Islamic,domestic_PIs,2254.7179487179487
h_A,0.1075209665461618,47287.41378975538,0.031483431869968104,Islamic,domestic_PIs,2254.7179487179487
p_A,0.088195232366538,47278.05227883404,0.011680153374149611,Islamic,domestic_PIs,2254.7179487179487
alpha,0.0289221310480643,47257.00390125713,-0.03284544580988841,Islamic,domestic_PIs,2254.7179487179487
d,0.0300792155414555,46519.01706770253,-1.593977929008793,Islamic,domestic_PIs,2254.7179487179487
I,1882.764705882353,29625.147115199215,1.0000000000000027,Japanese,domestic_active,1792.6470588235293
h_D,0.0398996220291603,29348.177795510885,0.0557379789628354,Japanese,domestic_active,1792.6470588235293
beta,0.0291990957676168,29346.880683954347,0.05131578093286816,Japanese,domestic_active,1792.6470588235293
h_A,0.0964979633007661,29332.700218604543,0.0029708058088329624,Japanese,domestic_active,1792.6470588235293
p_A,0.1065431871429977,29331.828826929916,0.0,Japanese,domestic_active,1792.6470588235293
p_D,0.0639860385459953,29331.828826929916,0.0,Japanese,domestic_active,1792.6470588235293
alpha,0.0247545801112815,29292.78946414551,-0.13309556323526422,Japanese,domestic_active,1792.6470588235293
d,0.0552190245713187,29048.145574638136,-0.9671516016462166,Japanese,domestic_active,1792.6470588235293
I,1882.764705882353,7444.146318153574,0.9999999999999883,Japanese,domestic_PIs,1792.6470588235293
h_D,0.0398996220291603,7407.952677128339,0.5089352643923443,Japanese,domestic_PIs,1792.6470588235293
p_D,0.0639860385459953,7400.946995037993,0.41388421879434517,Japanese,domestic_PIs,1792.6470588235293
beta,0.0291990957676168,7377.271429746468,0.09266107348719028,Japanese,domestic_PIs,1792.6470588235293
h_A,0.0964979633007661,7374.0528884667,0.04899284675394661,Japanese,domestic_PIs,1792.6470588235293
p_A,0.1065431871429977,7371.9687095563095,0.020715316873036797,Japanese,domestic_PIs,1792.6470588235293
alpha,0.0247545801112815,7367.928646574914,-0.03409907603134413,Japanese,domestic_PIs,1792.6470588235293
d,0.0552190245713187,7221.026441304112,-2.027225231567619,Japanese,domestic_PIs,1792.6470588235293
I,2955.294117647059,59948.39687653478,1.0000000000000173,Other Civilizations,domestic_active,2068.969696969697
beta,0.0351000550712216,59400.7766040243,0.07737903921819322,Other Civilizations,domestic_active,2068.969696969697
h_D,0.0452822484630843,59399.89621819384,0.0758957807240655,Other Civilizations,domestic_active,2068.969696969697
h_A,0.0885455182956007,59358.62041209504,0.0063550317935400025,Other Civilizations,domestic_active,2068.969696969697
p_A,0.0946257345779401,59354.84839260869,1.225840485019162e-14,Other Civilizations,domestic_active,2068.969696969697
p_D,0.0742625094026513,59354.84839260869,1.225840485019162e-14,Other Civilizations,domestic_active,2068.969696969697
alpha,0.0334535936134483,59268.06400705404,-0.14621279963618322,Other Civilizations,domestic_active,2068.969696969697
d,0.0418088008437154,58759.39588554969,-1.0032078645375588,Other Civilizations,domestic_active,2068.969696969697
I,2955.294117647059,22543.34978089955,1.0000000000000118,Other Civilizations,domestic_PIs,2068.969696969697
h_D,0.0452822484630843,22411.20840311144,0.40797267103991713,Other Civilizations,domestic_PIs,2068.969696969697
p_D,0.0742625094026513,22389.98270587492,0.31287609303691494,Other Civilizations,domestic_PIs,2068.969696969697
beta,0.0351000550712216,22343.07915286429,0.10273612270795225,Other Civilizations,domestic_PIs,2068.969696969697
h_A,0.0885455182956007,22332.44867748652,0.05510886129428166,Other Civilizations,domestic_PIs,2068.969696969697
p_A,0.0946257345779401,22324.65891304052,0.020208714834553755,Other Civilizations,domestic_PIs,2068.969696969697
alpha,0.0334535936134483,22311.00227491405,-0.040976533328604216,Other Civilizations,domestic_PIs,2068.969696969697
d,0.0418088008437154,21909.784920941038,-1.8385333802533033,Other Civilizations,domestic_PIs,2068.969696969697
I,258.6470588235294,4872.48944272591,0.9999999999999966,Other Western,domestic_active,1601.2173913043478
h_D,0.0932204689466296,4829.150401549229,0.10164132517937356,Other Western,domestic_active,1601.2173913043478
beta,0.0415044744964978,4828.685909664542,0.09201304770338457,Other Western,domestic_active,1601.2173913043478
h_A,0.1794385429876629,4824.606359641287,0.007449590523625555,Other Western,domestic_active,1601.2173913043478
p_A,0.1094921378768969,4824.24697299595,0.0,Other Western,domestic_active,1601.2173913043478
p_D,0.0603470599633108,4824.24697299595,0.0,Other Western,domestic_active,1601.2173913043478
alpha,0.0646854266708447,4816.999210519558,-0.15023614083114367,Other Western,domestic_active,1601.2173913043478
d,0.0442928225810436,4774.056619853885,-1.0403769422048406,Other Western,domestic_active,1601.2173913043478
I,258.6470588235294,2179.933240387519,1.000000000000002,Other Western,domestic_PIs,1601.2173913043478
p_D,0.0603470599633108,2165.9147589619083,0.3505000071768265,Other Western,domestic_PIs,1601.2173913043478
h_D,0.0932204689466296,2164.1907160979044,0.2706221806276807,Other Western,domestic_PIs,1601.2173913043478
beta,0.0415044744964978,2160.852603573807,0.11596177236952532,Other Western,domestic_PIs,1601.2173913043478
h_A,0.1794385429876629,2159.26842586982,0.0425641356261972,Other Western,domestic_PIs,1601.2173913043478
p_A,0.1094921378768969,2159.017038022824,0.030916910804731423,Other Western,domestic_PIs,1601.2173913043478
alpha,0.0646854266708447,2157.4600975749727,-0.041218777719862015,Other Western,domestic_PIs,1601.2173913043478
d,0.0442928225810436,2120.5404242199334,-1.7517697889958315,Other Western,domestic_PIs,1601.2173913043478
I,11179.470588235294,306974.1202978053,0.9999999999999609,Sinic,domestic_active,3129.4270557029176
beta,0.0641019440196072,304103.3302935276,0.05545851829212191,Sinic,domestic_active,3129.4270557029176
h_D,0.0420745335283189,304063.56940319174,0.04237647111490924,Sinic,domestic_active,3129.4270557029176
h_A,0.113163884488284,303945.9669584798,0.0036831542177568153,Sinic,domestic_active,3129.4270557029176
p_D,0.0822633925951051,303934.77257208456,0.0,Sinic,domestic_active,3129.4270557029176
p_A,0.1022586264048038,303934.7725720845,-1.9151366071370536e-14,Sinic,domestic_active,3129.4270557029176
alpha,0.022456174363239,303702.23811625957,-0.07650801316912238,Sinic,domestic_active,3129.4270557029176
d,0.0336695344484046,300849.8490343543,-1.0149952608659096,Sinic,domestic_active,3129.4270557029176
I,11179.470588235294,134443.7998003025,0.9999999999999565,Sinic,domestic_PIs,3129.4270557029176
h_D,0.0420745335283189,133582.43987162455,0.35290914920805094,Sinic,domestic_PIs,3129.4270557029176
p_D,0.0822633925951051,133454.22585771015,0.2565892339379563,Sinic,domestic_PIs,3129.4270557029176
beta,0.0641019440196072,133177.46913509784,0.04867760822250963,Sinic,domestic_PIs,3129.4270557029176
h_A,0.113163884488284,133173.141300682,0.045426351737284876,Sinic,domestic_PIs,3129.4270557029176
p_A,0.1022586264048038,133133.39559374412,0.015567656827669913,Sinic,domestic_PIs,3129.4270557029176
alpha,0.022456174363239,133131.19524747893,0.013914661500890381,Sinic,domestic_PIs,3129.4270557029176
d,0.0336695344484046,130828.13712354624,-1.716242258064825,Sinic,domestic_PIs,3129.4270557029176
I,7929.823529411765,148537.27681120223,1.0000000000000266,United States,domestic_active,1844.0637813211845
h_D,0.0937795038931025,147203.97569747732,0.09340324949288197,United States,domestic_active,1844.0637813211845
beta,0.0217896963874402,147143.3250257927,0.0521629765347836,United States,domestic_active,1844.0637813211845
h_A,0.1375820665806193,147070.55351680433,0.0026809706328738735,United States,domestic_active,1844.0637813211845
p_A,0.1055556624380875,147066.6107041606,0.0,United States,domestic_active,1844.0637813211845
p_D,0.0723249223382045,147066.6107041606,0.0,United States,domestic_active,1844.0637813211845
alpha,0.037901752973233,146861.25690422603,-0.13963318998875088,United States,domestic_active,1844.0637813211845
d,0.0459350067675392,145597.93777089994,-0.998644713595143,United States,domestic_active,1844.0637813211845
I,7929.823529411765,64567.51365910653,1.000000000000029,United States,domestic_PIs,1844.0637813211845
p_D,0.0723249223382045,64155.92296413134,0.35616755491050206,United States,domestic_PIs,1844.0637813211845
h_D,0.0937795038931025,64152.020157226805,0.350062573085749,United States,domestic_PIs,1844.0637813211845
beta,0.0217896963874402,63978.28505701404,0.07829672479659033,United States,domestic_PIs,1844.0637813211845
h_A,0.1375820665806193,63940.9545334683,0.01990229911022289,United States,domestic_PIs,1844.0637813211845
p_A,0.1055556624380875,63935.70110100996,0.011684595682867168,United States,domestic_PIs,1844.0637813211845
alpha,0.037901752973233,63872.50425456768,-0.08717133246034552,United States,domestic_PIs,1844.0637813211845
d,0.0459350067675392,62833.76228400155,-1.7120277514496556,United States,domestic_PIs,1844.0637813211845
