rate_name,current_rate,critical_factor,critical_rate,T_at_critical,is_within_bounds,direction,note,group,target,T_equilibrium,M_threshold
alpha,0.0279291100322499,20.0,0.558582200644998,55852.891095445295,False,-1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,195095.26841586374,781.0
beta,0.0359331483658591,0.001,3.59331483658591e-05,63810.00836487035,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,195095.26841586374,781.0
h_D,0.0874078776328974,0.001,8.74078776328974e-05,11987.85736902244,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,195095.26841586374,781.0
h_A,0.1540412584288036,0.001,0.00015404125842880358,73695.46097037375,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,195095.26841586374,781.0
p_D,0.0733475891758883,0.001,7.33475891758883e-05,3368.046259372468,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,195095.26841586374,781.0
p_A,0.1070004287270768,0.001,0.0001070004287270768,78824.76589729705,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,195095.26841586374,781.0
d,0.0458472850546197,6.301500185212796,0.2889066752631899,781.0,True,-1,crossing_found,Continental Europe,domestic_PIs,195095.26841586374,781.0
r,0.059492725763902854,0.001,5.949272576390285e-05,41773.643351530365,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,195095.26841586374,781.0
I0,4967.970588247397,0.009352675905882535,46.463818821834515,781.0,True,1,crossing_found,Continental Europe,domestic_PIs,195095.26841586374,781.0
alpha,0.0276416787397928,19.999999999999996,0.5528335747958559,29942.33485044339,False,-1,no_crossing_in_scanned_range,Hindu,domestic_active,53434.34853852232,2248.8695652173915
beta,0.0383909319880278,0.001,3.8390931988027805e-05,37845.48470631102,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,53434.34853852232,2248.8695652173915
h_D,0.0622966244175946,0.001,6.22966244175946e-05,28165.78164808268,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,53434.34853852232,2248.8695652173915
h_A,0.124886869871314,0.001,0.000124886869871314,48891.03402885437,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,53434.34853852232,2248.8695652173915
p_D,0.0884481750990975,0.001,8.84481750990975e-05,28304.422002494102,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,53434.34853852232,2248.8695652173915
p_A,0.0942134542693209,0.001,9.42134542693209e-05,52090.382080391646,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,53434.34853852232,2248.8695652173915
d,0.0277057844536427,12.520654996553185,0.34689456855292705,2248.8695652173915,True,-1,crossing_found,Hindu,domestic_active,53434.34853852232,2248.8695652173915
r,0.02728726333771192,0.001,2.7287263337711922e-05,26730.539539099966,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,53434.34853852232,2248.8695652173915
I0,825.5588235315529,0.042086590867597425,34.744956443107526,2248.8695652173915,True,1,crossing_found,Hindu,domestic_active,53434.34853852232,2248.8695652173915
alpha,0.0276416787397928,19.999999999999996,0.5528335747958559,23632.460321865547,False,-1,no_crossing_in_scanned_range,Hindu,domestic_PIs,53434.34853852232,536.0
beta,0.0383909319880278,0.001,3.8390931988027805e-05,19952.586947162137,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,53434.34853852232,536.0
h_D,0.0622966244175946,0.001,6.22966244175946e-05,7002.37283903115,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,53434.34853852232,536.0
h_A,0.124886869871314,0.001,0.000124886869871314,25774.974886186512,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,53434.34853852232,536.0
p_D,0.0884481750990975,0.001,8.84481750990975e-05,1797.3896379382902,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,53434.34853852232,536.0
p_A,0.0942134542693209,0.001,9.42134542693209e-05,28732.46554270184,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,53434.34853852232,536.0
d,0.0277057844536427,5.591906402226397,0.1549281534650292,536.0,True,-1,crossing_found,Hindu,domestic_PIs,53434.34853852232,536.0
r,0.02728726333771192,0.001,2.7287263337711922e-05,15134.749850356135,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,53434.34853852232,536.0
I0,825.5588235315529,0.017716451853210007,14.625973149089454,536.0,True,1,crossing_found,Hindu,domestic_PIs,53434.34853852232,536.0
alpha,0.0289221310480643,20.0,0.578442620961286,47465.36671865301,False,-1,no_crossing_in_scanned_range,Islamic,domestic_active,88522.00518421628,2254.7179487179487
beta,0.0400314250509485,0.001,4.0031425050948496e-05,61602.330778431366,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,88522.00518421628,2254.7179487179487
h_D,0.0571401869452409,0.001,5.71401869452409e-05,46476.8421299763,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,88522.00518421628,2254.7179487179487
h_A,0.1075209665461618,0.001,0.0001075209665461618,80316.7337177128,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,88522.00518421628,2254.7179487179487
p_D,0.0915865428647781,0.001,9.15865428647781e-05,46858.59748815136,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,88522.00518421628,2254.7179487179487
p_A,0.088195232366538,0.001,8.8195232366538e-05,86240.07118015278,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,88522.00518421628,2254.7179487179487
d,0.0300792155414555,20.0,0.60158431082911,2398.28936449048,False,-1,no_crossing_in_scanned_range,Islamic,domestic_active,88522.00518421628,2254.7179487179487
r,0.031757654631064725,0.001,3.175765463106472e-05,44283.14416424676,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,88522.00518421628,2254.7179487179487
I0,1501.2647058842704,0.025470705775652396,38.23827161494958,2254.7179487179487,True,1,crossing_found,Islamic,domestic_active,88522.00518421628,2254.7179487179487
alpha,0.0289221310480643,20.0,0.578442620961286,36539.418051774905,False,-1,no_crossing_in_scanned_range,Islamic,domestic_PIs,88522.00518421628,571.0
beta,0.0400314250509485,0.001,4.0031425050948496e-05,30389.49693124274,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,88522.00518421628,571.0
h_D,0.0571401869452409,0.001,5.71401869452409e-05,10358.450812597297,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,88522.00518421628,571.0
h_A,0.1075209665461618,0.001,0.0001075209665461618,39618.61520562252,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,88522.00518421628,571.0
p_D,0.0915865428647781,0.001,9.15865428647781e-05,2774.3358141389936,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,88522.00518421628,571.0
p_A,0.088195232366538,0.001,8.8195232366538e-05,44835.33348783152,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,88522.00518421628,571.0
d,0.0300792155414555,6.3085614664188645,0.18975658010493363,571.0,True,-1,crossing_found,Islamic,domestic_PIs,88522.00518421628,571.0
r,0.031757654631064725,0.001,3.175765463106472e-05,23648.089432114088,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,88522.00518421628,571.0
I0,1501.2647058842704,0.012078896362053134,18.13362079438428,571.0,True,1,crossing_found,Islamic,domestic_PIs,88522.00518421628,571.0
alpha,0.0247545801112815,20.0,0.49509160222563,11354.385936475786,False,-1,no_crossing_in_scanned_range,Japanese,domestic_active,29331.82882692992,1792.6470588235293
beta,0.0291990957676168,0.001,2.91990957676168e-05,24284.254921620995,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,29331.82882692992,1792.6470588235293
h_D,0.0398996220291603,0.001,3.98996220291603e-05,17734.98168501115,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,29331.82882692992,1792.6470588235293
h_A,0.0964979633007661,0.001,9.64979633007661e-05,27171.130213550685,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,29331.82882692992,1792.6470588235293
p_D,0.0639860385459953,0.001,6.39860385459953e-05,18432.53619880587,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,29331.82882692992,1792.6470588235293
p_A,0.1065431871429977,0.001,0.0001065431871429977,28449.45979864442,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,29331.82882692992,1792.6470588235293
d,0.0552190245713187,11.069234748067965,0.6112323455392596,1792.6470588235293,True,-1,crossing_found,Japanese,domestic_active,29331.82882692992,1792.6470588235293
r,0.10153506476203165,0.001,0.00010153506476203166,17680.08800270219,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,29331.82882692992,1792.6470588235293
I0,1134.4064103261521,0.061116102558790256,69.33049851684221,1792.6470588235293,True,1,crossing_found,Japanese,domestic_active,29331.82882692992,1792.6470588235293
alpha,0.0247545801112815,20.0,0.49509160222563,5727.321465845838,False,-1,no_crossing_in_scanned_range,Japanese,domestic_PIs,29331.82882692992,424.0
beta,0.0291990957676168,0.001,2.91990957676168e-05,5469.182762056635,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,29331.82882692992,424.0
h_D,0.0398996220291603,0.001,3.98996220291603e-05,1082.9622922720564,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,29331.82882692992,424.0
h_A,0.0964979633007661,0.001,9.64979633007661e-05,6119.477315608035,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,29331.82882692992,424.0
p_D,0.0639860385459953,0.001,6.39860385459953e-05,480.12543114314093,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,29331.82882692992,424.0
p_A,0.1065431871429977,0.001,0.0001065431871429977,6812.62571292825,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,29331.82882692992,424.0
d,0.0552190245713187,2.83333423635898,0.15645395281626504,424.0,True,-1,crossing_found,Japanese,domestic_PIs,29331.82882692992,424.0
r,0.10153506476203165,0.001,0.00010153506476203166,4442.6163184324705,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,29331.82882692992,424.0
I0,1134.4064103261521,0.05752707989574007,65.25908820107225,424.0,True,1,crossing_found,Japanese,domestic_PIs,29331.82882692992,424.0
alpha,0.0334535936134483,20.0,0.669071872268966,25196.965548614564,False,-1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,59354.84839260868,2068.969696969697
beta,0.0351000550712216,0.001,3.51000550712216e-05,41251.29584310028,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,59354.84839260868,2068.969696969697
h_D,0.0452822484630843,0.001,4.52822484630843e-05,30846.850168369332,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,59354.84839260868,2068.969696969697
h_A,0.0885455182956007,0.001,8.85455182956007e-05,51833.153222782144,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,59354.84839260868,2068.969696969697
p_D,0.0742625094026513,0.001,7.42625094026513e-05,31710.81229621387,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,59354.84839260868,2068.969696969697
p_A,0.0946257345779401,0.001,9.46257345779401e-05,56786.91940468787,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,59354.84839260868,2068.969696969697
d,0.0418088008437154,16.378329817365035,0.6847583294869004,2068.969696969697,True,-1,crossing_found,Other Civilizations,domestic_active,59354.84839260868,2068.969696969697
r,0.06620238535606404,0.001,6.620238535606405e-05,29692.270331472282,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,59354.84839260868,2068.969696969697
I0,1477.6470588236393,0.03485763594718136,51.5072832348977,2068.969696969697,True,1,crossing_found,Other Civilizations,domestic_active,59354.84839260868,2068.969696969697
alpha,0.0334535936134483,20.0,0.669071872268966,16696.528734947646,False,-1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,59354.84839260868,494.0
beta,0.0351000550712216,0.001,3.51000550712216e-05,13727.637762598091,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,59354.84839260868,494.0
h_D,0.0452822484630843,0.001,4.52822484630843e-05,4242.523874232873,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,59354.84839260868,494.0
h_A,0.0885455182956007,0.001,8.85455182956007e-05,17248.046364700636,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,59354.84839260868,494.0
p_D,0.0742625094026513,0.001,7.42625094026513e-05,1529.2945788338654,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,59354.84839260868,494.0
p_A,0.0946257345779401,0.001,9.46257345779401e-05,20388.829883970426,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,59354.84839260868,494.0
d,0.0418088008437154,4.1913105450473624,0.17523366785204944,494.0,True,-1,crossing_found,Other Civilizations,domestic_PIs,59354.84839260868,494.0
r,0.06620238535606404,0.001,6.620238535606405e-05,11165.656977449726,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,59354.84839260868,494.0
I0,1477.6470588236393,0.022132469435520188,32.7039783659005,494.0,True,1,crossing_found,Other Civilizations,domestic_PIs,59354.84839260868,494.0
alpha,0.0646854266708447,20.0,1.293708533416894,2374.0989667390727,False,-1,no_crossing_in_scanned_range,Other Western,domestic_active,4824.24697299595,1601.2173913043478
beta,0.0415044744964978,0.001,4.15044744964978e-05,3103.8397612470626,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,4824.24697299595,1601.2173913043478
h_D,0.0932204689466296,0.001,9.32204689466296e-05,2532.993960206615,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,4824.24697299595,1601.2173913043478
h_A,0.1794385429876629,0.001,0.00017943854298766292,4091.649522257848,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,4824.24697299595,1601.2173913043478
p_D,0.0603470599633108,0.001,6.03470599633108e-05,2634.974129096086,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,4824.24697299595,1601.2173913043478
p_A,0.1094921378768969,0.001,0.00010949213787689691,4506.090411271113,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,4824.24697299595,1601.2173913043478
d,0.0442928225810436,1.780035849068793,0.07884281205070136,1601.2173913043478,True,-1,crossing_found,Other Western,domestic_active,4824.24697299595,1601.2173913043478
r,0.0599177820154182,0.001,5.99177820154182e-05,2413.3301515770618,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,4824.24697299595,1601.2173913043478
I0,129.32352941194162,0.33191032720075714,42.923814961874285,1601.2173913043478,True,1,crossing_found,Other Western,domestic_active,4824.24697299595,1601.2173913043478
alpha,0.0646854266708447,20.0,1.293708533416894,1686.3484552677344,False,-1,no_crossing_in_scanned_range,Other Western,domestic_PIs,4824.24697299595,372.0
beta,0.0415044744964978,0.001,4.15044744964978e-05,1213.9916970301804,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,4824.24697299595,372.0
h_D,0.0932204689466296,0.001,9.32204689466296e-05,667.9311567422322,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,4824.24697299595,372.0
h_A,0.1794385429876629,0.001,0.00017943854298766292,1600.4678161158042,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,4824.24697299595,372.0
p_D,0.0603470599633108,0.07068085763895157,0.004265381954196045,372.0,True,1,crossing_found,Other Western,domestic_PIs,4824.24697299595,372.0
p_A,0.1094921378768969,0.001,0.00010949213787689691,1873.6656722360497,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,4824.24697299595,372.0
d,0.0442928225810436,1.8889657451686646,0.08366762461242447,372.0,True,-1,crossing_found,Other Western,domestic_PIs,4824.24697299595,372.0
r,0.0599177820154182,0.001,5.99177820154182e-05,1079.714728844868,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,4824.24697299595,372.0
I0,129.32352941194162,0.17235390196316727,22.289414909796566,372.0,True,1,crossing_found,Other Western,domestic_PIs,4824.24697299595,372.0
alpha,0.022456174363239,20.0,0.44912348726478,213086.37038511128,False,-1,no_crossing_in_scanned_range,Sinic,domestic_active,303934.77257208456,3129.4270557029176
beta,0.0641019440196072,0.001,6.41019440196072e-05,206514.89420638478,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,303934.77257208456,3129.4270557029176
h_D,0.0420745335283189,0.001,4.20745335283189e-05,169092.91280886345,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,303934.77257208456,3129.4270557029176
h_A,0.113163884488284,0.001,0.000113163884488284,272003.3115421396,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,303934.77257208456,3129.4270557029176
p_D,0.0822633925951051,0.001,8.22633925951051e-05,161091.95045170997,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,303934.77257208456,3129.4270557029176
p_A,0.1022586264048038,0.001,0.00010225862640480381,294525.5144975246,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,303934.77257208456,3129.4270557029176
d,0.0336695344484046,20.0,0.673390688968092,8072.867376581597,False,-1,no_crossing_in_scanned_range,Sinic,domestic_active,303934.77257208456,3129.4270557029176
r,0.04199251029376683,0.001,4.199251029376683e-05,152043.4079903466,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,303934.77257208456,3129.4270557029176
I0,5589.7352941290255,0.010296377177312636,57.55402290968903,3129.4270557029176,True,1,crossing_found,Sinic,domestic_active,303934.77257208456,3129.4270557029176
alpha,0.022456174363239,0.001,2.2456174363239e-05,128715.33136098494,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,303934.77257208456,658.0
beta,0.0641019440196072,0.001,6.41019440196072e-05,81447.34874298604,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,303934.77257208456,658.0
h_D,0.0420745335283189,0.001,4.20745335283189e-05,27662.900797039758,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,303934.77257208456,658.0
h_A,0.113163884488284,0.001,0.000113163884488284,107240.66755643944,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,303934.77257208456,658.0
p_D,0.0822633925951051,0.001,8.22633925951051e-05,7992.472308250951,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,303934.77257208456,658.0
p_A,0.1022586264048038,0.001,0.00010225862640480381,124870.82904952519,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,303934.77257208456,658.0
d,0.0336695344484046,7.960106891000548,0.26801309317952576,658.0,True,-1,crossing_found,Sinic,domestic_PIs,303934.77257208456,658.0
r,0.04199251029376683,0.001,4.199251029376683e-05,66589.63135061397,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,303934.77257208456,658.0
I0,5589.7352941290255,0.004943180726721059,27.631071773411072,658.0,True,1,crossing_found,Sinic,domestic_PIs,303934.77257208456,658.0
alpha,0.037901752973233,20.0,0.75803505946466,47344.66393649171,False,-1,no_crossing_in_scanned_range,United States,domestic_active,147066.6107041606,1844.0637813211845
beta,0.0217896963874402,0.001,2.17896963874402e-05,120417.5108429539,False,1,no_crossing_in_scanned_range,United States,domestic_active,147066.6107041606,1844.0637813211845
h_D,0.0937795038931025,0.001,9.37795038931025e-05,66386.30129495419,False,1,no_crossing_in_scanned_range,United States,domestic_active,147066.6107041606,1844.0637813211845
h_A,0.1375820665806193,0.001,0.0001375820665806193,137095.8376529788,False,1,no_crossing_in_scanned_range,United States,domestic_active,147066.6107041606,1844.0637813211845
p_D,0.0723249223382045,0.001,7.23249223382045e-05,76589.54175890132,False,1,no_crossing_in_scanned_range,United States,domestic_active,147066.6107041606,1844.0637813211845
p_A,0.1055556624380875,0.001,0.00010555566243808751,142782.9129116045,False,1,no_crossing_in_scanned_range,United States,domestic_active,147066.6107041606,1844.0637813211845
d,0.0459350067675392,20.0,0.918700135350784,4165.390142009452,False,-1,no_crossing_in_scanned_range,United States,domestic_active,147066.6107041606,1844.0637813211845
r,0.062021296088460076,0.001,6.202129608846007e-05,73570.09039738555,False,1,no_crossing_in_scanned_range,United States,domestic_active,147066.6107041606,1844.0637813211845
I0,3964.9117647116313,0.012538969739574033,49.715908637800226,1844.0637813211845,True,1,crossing_found,United States,domestic_active,147066.6107041606,1844.0637813211845
alpha,0.037901752973233,20.0,0.75803505946466,30606.978371514037,False,-1,no_crossing_in_scanned_range,United States,domestic_PIs,147066.6107041606,356.0
beta,0.0217896963874402,0.001,2.17896963874402e-05,49437.27570951837,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,147066.6107041606,356.0
h_D,0.0937795038931025,0.001,9.37795038931025e-05,8559.868530724718,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,147066.6107041606,356.0
h_A,0.1375820665806193,0.001,0.0001375820665806193,56288.92617389967,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,147066.6107041606,356.0
p_D,0.0723249223382045,0.001,7.23249223382045e-05,2657.024420706168,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,147066.6107041606,356.0
p_A,0.1055556624380875,0.001,0.00010555566243808751,60204.07911032521,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,147066.6107041606,356.0
d,0.0459350067675392,7.862867200480505,0.361180858066334,356.0,True,-1,crossing_found,United States,domestic_PIs,147066.6107041606,356.0
r,0.062021296088460076,0.001,6.202129608846007e-05,31980.105725734193,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,147066.6107041606,356.0
I0,3964.9117647116313,0.005568744708033032,22.079581407555807,356.0,True,1,crossing_found,United States,domestic_PIs,147066.6107041606,356.0
