rate,value,target_value_after_1pct_change,elasticity,group,target,M_threshold,abs_elasticity
d,0.0456012888273175,65721.61554324291,-2.680490695596177,Anglosphere ex-US,domestic_active,3183.492021276596,2.680490695596177
r,0.0632577051519547,68213.93852084958,1.0101010100988863,Anglosphere ex-US,domestic_active,3183.492021276596,1.0101010100988863
I0,1885.9411764725492,68207.11712699893,0.9999999999999978,Anglosphere ex-US,domestic_active,3183.492021276596,0.9999999999999978
d,0.0458472850546197,189864.06956204973,-2.681356086331744,Continental Europe,domestic_active,3923.499485066941,2.681356086331744
r,0.0594927257639028,197065.927692782,1.0101010100960384,Continental Europe,domestic_active,3923.499485066941,1.0101010100960384
I0,4967.970588247397,197046.2211000224,0.9999999999999982,Continental Europe,domestic_active,3923.499485066941,0.9999999999999982
d,0.0277057844536427,52079.67822283608,-2.5352050745217234,Hindu,domestic_active,2248.8695652173915,2.5352050745217234
r,0.0272872633377119,53974.08943284799,1.0101010100957062,Hindu,domestic_active,2248.8695652173915,1.0101010100957062
I0,825.5588235315529,53968.69202390754,1.0,Hindu,domestic_active,2248.8695652173915,1.0
d,0.0300792155414555,86239.22395135056,-2.57877262056502,Islamic,domestic_active,2254.7179487179487,2.57877262056502
r,0.0317576546310647,89416.1668527414,1.0101010100983936,Islamic,domestic_active,2254.7179487179487,1.0101010100983936
I0,1501.2647058842704,89407.22523605844,0.9999999999999964,Islamic,domestic_active,2254.7179487179487,0.9999999999999964
d,0.0552190245713187,28664.79880665153,-2.2740826158987355,Japanese,domestic_active,1792.6470588235293,2.2740826158987355
I0,1134.406410326152,29625.14711519922,1.0000000000000029,Japanese,domestic_active,1792.6470588235293,1.0000000000000029
r,0.1015350647620316,29526.61339330244,0.6640723547168871,Japanese,domestic_active,1792.6470588235293,0.6640723547168871
d,0.0418088008437154,57698.58808369623,-2.790438108706712,Other Civilizations,domestic_active,2068.969696969697,2.790438108706712
r,0.066202385356064,59954.39231576625,1.0101010101008574,Other Civilizations,domestic_active,2068.969696969697,1.0101010101008574
I0,1477.647058823639,59948.39687653479,1.000000000000042,Other Civilizations,domestic_active,2068.969696969697,1.000000000000042
d,0.0442928225810436,4691.865929953003,-2.744076822433831,Other Western,domestic_active,1601.2173913043478,2.744076822433831
r,0.0599177820154182,4872.976740399813,1.0101010100981755,Other Western,domestic_active,1601.2173913043478,1.0101010100981755
I0,129.32352941194162,4872.48944272591,0.9999999999999966,Other Western,domestic_active,1601.2173913043478,0.9999999999999966
d,0.0336695344484046,295773.6565523993,-2.685153775140916,Sinic,domestic_active,3129.4270557029176,2.685153775140916
r,0.0419925102937668,307004.8207798708,1.0101010100968424,Sinic,domestic_active,3129.4270557029176,1.0101010100968424
I0,5589.7352941290255,306974.12029780535,0.99999999999998,Sinic,domestic_active,3129.4270557029176,0.99999999999998
d,0.0459350067675392,143147.2176788177,-2.665046135609364,United States,domestic_active,1844.0637813211845,2.665046135609364
r,0.06202129608846,148552.13202440029,1.010101010098054,United States,domestic_active,1844.0637813211845,1.010101010098054
I0,3964.9117647116313,148537.2768112022,1.0000000000000069,United States,domestic_active,1844.0637813211845,1.0000000000000069
