origin_group,year,from,to,count,stock,prob
Anglosphere ex-US,2001,D,H_D,142,2709,0.05265095729013255
Anglosphere ex-US,2001,D,H_A,16,2709,0.0062592047128129605
Anglosphere ex-US,2001,D,P_D,350,2709,0.12923416789396172
Anglosphere ex-US,2001,D,P_A,67,2709,0.025036818851251842
Anglosphere ex-US,2001,H_A,D,0,124,0.007633587786259542
Anglosphere ex-US,2001,H_A,A,0,124,0.007633587786259542
Anglosphere ex-US,2001,H_A,H_D,4,124,0.03816793893129771
Anglosphere ex-US,2001,H_A,H_A,75,124,0.5801526717557252
Anglosphere ex-US,2001,H_A,P_D,1,124,0.015267175572519083
Anglosphere ex-US,2001,H_A,P_A,44,124,0.3435114503816794
Anglosphere ex-US,2001,H_D,D,0,1370,0.0007262164124909223
Anglosphere ex-US,2001,H_D,A,0,1370,0.0007262164124909223
Anglosphere ex-US,2001,H_D,H_D,988,1370,0.7182280319535221
Anglosphere ex-US,2001,H_D,H_A,51,1370,0.03776325344952796
Anglosphere ex-US,2001,H_D,P_D,247,1370,0.18010167029774873
Anglosphere ex-US,2001,H_D,P_A,43,1370,0.03195352214960058
Anglosphere ex-US,2001,P_A,D,0,543,0.0018181818181818182
Anglosphere ex-US,2001,P_A,A,0,543,0.0018181818181818182
Anglosphere ex-US,2001,P_A,H_D,0,543,0.0018181818181818182
Anglosphere ex-US,2001,P_A,H_A,0,543,0.0018181818181818182
Anglosphere ex-US,2001,P_A,P_D,16,543,0.03090909090909091
Anglosphere ex-US,2001,P_A,P_A,527,543,0.96
Anglosphere ex-US,2001,P_D,D,0,4778,0.0002089864158829676
Anglosphere ex-US,2001,P_D,A,0,4778,0.0002089864158829676
Anglosphere ex-US,2001,P_D,H_D,0,4778,0.0002089864158829676
Anglosphere ex-US,2001,P_D,H_A,0,4778,0.0002089864158829676
Anglosphere ex-US,2001,P_D,P_D,4320,4778,0.9030303030303031
Anglosphere ex-US,2001,P_D,P_A,319,4778,0.06687565308254964
Anglosphere ex-US,2002,A,D,9,199,0.04854368932038835
Anglosphere ex-US,2002,A,A,127,199,0.6213592233009708
Anglosphere ex-US,2002,A,H_D,1,199,0.009708737864077669
Anglosphere ex-US,2002,A,H_A,14,199,0.07281553398058252
Anglosphere ex-US,2002,A,P_D,2,199,0.014563106796116505
Anglosphere ex-US,2002,A,P_A,46,199,0.22815533980582525
Anglosphere ex-US,2002,D,D,3333,4334,0.7680258005067957
Anglosphere ex-US,2002,D,A,56,4334,0.013130615065653075
Anglosphere ex-US,2002,D,H_D,200,4334,0.04630269523151347
Anglosphere ex-US,2002,D,H_A,10,4334,0.002533978346003225
Anglosphere ex-US,2002,D,P_D,387,4334,0.0893803271135683
Anglosphere ex-US,2002,D,P_A,61,4334,0.01428242340474545
Anglosphere ex-US,2002,H_A,D,0,194,0.004975124378109453
Anglosphere ex-US,2002,H_A,A,0,194,0.004975124378109453
Anglosphere ex-US,2002,H_A,H_D,5,194,0.029850746268656716
Anglosphere ex-US,2002,H_A,H_A,137,194,0.6865671641791045
Anglosphere ex-US,2002,H_A,P_D,2,194,0.014925373134328358
Anglosphere ex-US,2002,H_A,P_A,50,194,0.2537313432835821
Anglosphere ex-US,2002,H_D,D,0,1794,0.000555247084952804
Anglosphere ex-US,2002,H_D,A,0,1794,0.000555247084952804
Anglosphere ex-US,2002,H_D,H_D,1379,1794,0.7662409772348695
Anglosphere ex-US,2002,H_D,H_A,39,1794,0.02220988339811216
Anglosphere ex-US,2002,H_D,P_D,203,1794,0.11327040533037201
Anglosphere ex-US,2002,H_D,P_A,38,1794,0.021654636313159357
Anglosphere ex-US,2002,P_A,D,0,1240,0.0008019246190858059
Anglosphere ex-US,2002,P_A,A,0,1240,0.0008019246190858059
Anglosphere ex-US,2002,P_A,H_D,0,1240,0.0008019246190858059
Anglosphere ex-US,2002,P_A,H_A,0,1240,0.0008019246190858059
Anglosphere ex-US,2002,P_A,P_D,36,1240,0.02967121090617482
Anglosphere ex-US,2002,P_A,P_A,1204,1240,0.9663191659983962
Anglosphere ex-US,2002,P_D,D,0,7465,0.00013383297644539615
Anglosphere ex-US,2002,P_D,A,0,7465,0.00013383297644539615
Anglosphere ex-US,2002,P_D,H_D,0,7465,0.00013383297644539615
Anglosphere ex-US,2002,P_D,H_A,0,7465,0.00013383297644539615
Anglosphere ex-US,2002,P_D,P_D,6518,7465,0.8724571734475375
Anglosphere ex-US,2002,P_D,P_A,316,7465,0.04242505353319058
Anglosphere ex-US,2003,A,D,7,219,0.035398230088495575
Anglosphere ex-US,2003,A,A,162,219,0.7212389380530974
Anglosphere ex-US,2003,A,H_D,3,219,0.017699115044247787
Anglosphere ex-US,2003,A,H_A,13,219,0.061946902654867256
Anglosphere ex-US,2003,A,P_D,2,219,0.01327433628318584
Anglosphere ex-US,2003,A,P_A,32,219,0.14601769911504425
Anglosphere ex-US,2003,D,D,3947,4920,0.8012989648873554
Anglosphere ex-US,2003,D,A,62,4920,0.012786685609904607
Anglosphere ex-US,2003,D,H_D,191,4920,0.03896894662066166
Anglosphere ex-US,2003,D,H_A,28,4920,0.005885934645829105
Anglosphere ex-US,2003,D,P_D,387,4920,0.07874974629592044
Anglosphere ex-US,2003,D,P_A,53,4920,0.010960016237061092
Anglosphere ex-US,2003,H_A,D,0,225,0.004310344827586207
Anglosphere ex-US,2003,H_A,A,0,225,0.004310344827586207
Anglosphere ex-US,2003,H_A,H_D,4,225,0.021551724137931036
Anglosphere ex-US,2003,H_A,H_A,173,225,0.75
Anglosphere ex-US,2003,H_A,P_D,0,225,0.004310344827586207
Anglosphere ex-US,2003,H_A,P_A,48,225,0.21120689655172414
Anglosphere ex-US,2003,H_D,D,0,2141,0.0004655493482309125
Anglosphere ex-US,2003,H_D,A,0,2141,0.0004655493482309125
Anglosphere ex-US,2003,H_D,H_D,1682,2141,0.7835195530726257
Anglosphere ex-US,2003,H_D,H_A,44,2141,0.02094972067039106
Anglosphere ex-US,2003,H_D,P_D,216,2141,0.10102420856610801
Anglosphere ex-US,2003,H_D,P_A,41,2141,0.019553072625698324
Anglosphere ex-US,2003,P_A,D,0,1803,0.0005524861878453039
Anglosphere ex-US,2003,P_A,A,0,1803,0.0005524861878453039
Anglosphere ex-US,2003,P_A,H_D,0,1803,0.0005524861878453039
Anglosphere ex-US,2003,P_A,H_A,0,1803,0.0005524861878453039
Anglosphere ex-US,2003,P_A,P_D,22,1803,0.01270718232044199
Anglosphere ex-US,2003,P_A,P_A,1781,1803,0.9845303867403314
Anglosphere ex-US,2003,P_D,D,0,8610,0.00011604966925844261
Anglosphere ex-US,2003,P_D,A,0,8610,0.00011604966925844261
Anglosphere ex-US,2003,P_D,H_D,0,8610,0.00011604966925844261
Anglosphere ex-US,2003,P_D,H_A,0,8610,0.00011604966925844261
Anglosphere ex-US,2003,P_D,P_D,7687,8610,0.8921898572589068
Anglosphere ex-US,2003,P_D,P_A,300,8610,0.034930950446791224
Anglosphere ex-US,2004,A,D,12,282,0.04498269896193772
Anglosphere ex-US,2004,A,A,198,282,0.6885813148788927
Anglosphere ex-US,2004,A,H_D,4,282,0.01730103806228374
Anglosphere ex-US,2004,A,H_A,21,282,0.07612456747404844
Anglosphere ex-US,2004,A,P_D,6,282,0.02422145328719723
Anglosphere ex-US,2004,A,P_A,41,282,0.1453287197231834
Anglosphere ex-US,2004,D,D,4415,5451,0.8090875778673506
Anglosphere ex-US,2004,D,A,65,5451,0.012092341517039208
Anglosphere ex-US,2004,D,H_D,223,5451,0.041040674239648224
Anglosphere ex-US,2004,D,H_A,27,5451,0.005130084279956028
Anglosphere ex-US,2004,D,P_D,432,5451,0.07933308904360571
Anglosphere ex-US,2004,D,P_A,72,5451,0.013374862587028215
Anglosphere ex-US,2004,H_A,D,0,285,0.003424657534246575
Anglosphere ex-US,2004,H_A,A,0,285,0.003424657534246575
Anglosphere ex-US,2004,H_A,H_D,11,285,0.0410958904109589
Anglosphere ex-US,2004,H_A,H_A,217,285,0.7465753424657534
Anglosphere ex-US,2004,H_A,P_D,1,285,0.00684931506849315
Anglosphere ex-US,2004,H_A,P_A,56,285,0.1952054794520548
Anglosphere ex-US,2004,H_D,D,0,2443,0.00040816326530612246
Anglosphere ex-US,2004,H_D,A,0,2443,0.00040816326530612246
Anglosphere ex-US,2004,H_D,H_D,1977,2443,0.8073469387755102
Anglosphere ex-US,2004,H_D,H_A,39,2443,0.0163265306122449
Anglosphere ex-US,2004,H_D,P_D,234,2443,0.09591836734693877
Anglosphere ex-US,2004,H_D,P_A,43,2443,0.017959183673469388
Anglosphere ex-US,2004,P_A,D,0,2329,0.0004280821917808219
Anglosphere ex-US,2004,P_A,A,0,2329,0.0004280821917808219
Anglosphere ex-US,2004,P_A,H_D,0,2329,0.0004280821917808219
Anglosphere ex-US,2004,P_A,H_A,0,2329,0.0004280821917808219
Anglosphere ex-US,2004,P_A,P_D,68,2329,0.029537671232876712
Anglosphere ex-US,2004,P_A,P_A,2261,2329,0.9683219178082192
Anglosphere ex-US,2004,P_D,D,0,9693,0.00010309278350515464
Anglosphere ex-US,2004,P_D,A,0,9693,0.00010309278350515464
Anglosphere ex-US,2004,P_D,H_D,0,9693,0.00010309278350515464
Anglosphere ex-US,2004,P_D,H_A,0,9693,0.00010309278350515464
Anglosphere ex-US,2004,P_D,P_D,8827,9693,0.9101030927835052
Anglosphere ex-US,2004,P_D,P_A,378,9693,0.03907216494845361
Anglosphere ex-US,2005,A,D,9,325,0.030120481927710843
Anglosphere ex-US,2005,A,A,245,325,0.7409638554216867
Anglosphere ex-US,2005,A,H_D,3,325,0.012048192771084338
Anglosphere ex-US,2005,A,H_A,28,325,0.08734939759036145
Anglosphere ex-US,2005,A,P_D,5,325,0.018072289156626505
Anglosphere ex-US,2005,A,P_A,35,325,0.10843373493975904
Anglosphere ex-US,2005,D,D,4790,5996,0.7981009495252374
Anglosphere ex-US,2005,D,A,68,5996,0.011494252873563218
Anglosphere ex-US,2005,D,H_D,299,5996,0.04997501249375312
Anglosphere ex-US,2005,D,H_A,50,5996,0.00849575212393803
Anglosphere ex-US,2005,D,P_D,414,5996,0.0691321006163585
Anglosphere ex-US,2005,D,P_A,67,5996,0.01132766949858404
Anglosphere ex-US,2005,H_A,D,0,331,0.0029585798816568047
Anglosphere ex-US,2005,H_A,A,0,331,0.0029585798816568047
Anglosphere ex-US,2005,H_A,H_D,9,331,0.029585798816568046
Anglosphere ex-US,2005,H_A,H_A,252,331,0.7485207100591716
Anglosphere ex-US,2005,H_A,P_D,5,331,0.01775147928994083
Anglosphere ex-US,2005,H_A,P_A,65,331,0.1952662721893491
Anglosphere ex-US,2005,H_D,D,0,2858,0.00034904013961605586
Anglosphere ex-US,2005,H_D,A,0,2858,0.00034904013961605586
Anglosphere ex-US,2005,H_D,H_D,2258,2858,0.7884816753926701
Anglosphere ex-US,2005,H_D,H_A,62,2858,0.02198952879581152
Anglosphere ex-US,2005,H_D,P_D,291,2858,0.10191972076788831
Anglosphere ex-US,2005,H_D,P_A,47,2858,0.016753926701570682
Anglosphere ex-US,2005,P_A,D,0,2925,0.00034106412005457026
Anglosphere ex-US,2005,P_A,A,0,2925,0.00034106412005457026
Anglosphere ex-US,2005,P_A,H_D,0,2925,0.00034106412005457026
Anglosphere ex-US,2005,P_A,H_A,0,2925,0.00034106412005457026
Anglosphere ex-US,2005,P_A,P_D,69,2925,0.023874488403819918
Anglosphere ex-US,2005,P_A,P_A,2856,2925,0.9744201909959073
Anglosphere ex-US,2005,P_D,D,0,10877,9.187798603454613e-05
Anglosphere ex-US,2005,P_D,A,0,10877,9.187798603454613e-05
Anglosphere ex-US,2005,P_D,H_D,0,10877,9.187798603454613e-05
Anglosphere ex-US,2005,P_D,H_A,0,10877,9.187798603454613e-05
Anglosphere ex-US,2005,P_D,P_D,9666,10877,0.8881844909959574
Anglosphere ex-US,2005,P_D,P_A,429,10877,0.039507533994854835
Anglosphere ex-US,2006,A,D,8,385,0.02295918367346939
Anglosphere ex-US,2006,A,A,294,385,0.7525510204081632
Anglosphere ex-US,2006,A,H_D,6,385,0.017857142857142856
Anglosphere ex-US,2006,A,H_A,34,385,0.08928571428571429
Anglosphere ex-US,2006,A,P_D,5,385,0.015306122448979591
Anglosphere ex-US,2006,A,P_A,38,385,0.09948979591836735
Anglosphere ex-US,2006,D,D,5218,6455,0.8076446920458062
Anglosphere ex-US,2006,D,A,69,6455,0.010832559579077685
Anglosphere ex-US,2006,D,H_D,309,6455,0.047972763850201175
Anglosphere ex-US,2006,D,H_A,36,6455,0.005725781491798205
Anglosphere ex-US,2006,D,P_D,409,6455,0.0634478489631693
Anglosphere ex-US,2006,D,P_A,84,6455,0.013153822346022904
Anglosphere ex-US,2006,H_A,D,0,419,0.002347417840375587
Anglosphere ex-US,2006,H_A,A,0,419,0.002347417840375587
Anglosphere ex-US,2006,H_A,H_D,9,419,0.023474178403755867
Anglosphere ex-US,2006,H_A,H_A,350,419,0.823943661971831
Anglosphere ex-US,2006,H_A,P_D,6,419,0.01643192488262911
Anglosphere ex-US,2006,H_A,P_A,54,419,0.12910798122065728
Anglosphere ex-US,2006,H_D,D,0,3241,0.0003078817733990148
Anglosphere ex-US,2006,H_D,A,0,3241,0.0003078817733990148
Anglosphere ex-US,2006,H_D,H_D,2615,3241,0.8054187192118226
Anglosphere ex-US,2006,H_D,H_A,88,3241,0.027401477832512317
Anglosphere ex-US,2006,H_D,P_D,268,3241,0.08282019704433498
Anglosphere ex-US,2006,H_D,P_A,41,3241,0.01293103448275862
Anglosphere ex-US,2006,P_A,D,0,3579,0.0002788622420524261
Anglosphere ex-US,2006,P_A,A,0,3579,0.0002788622420524261
Anglosphere ex-US,2006,P_A,H_D,0,3579,0.0002788622420524261
Anglosphere ex-US,2006,P_A,H_A,0,3579,0.0002788622420524261
Anglosphere ex-US,2006,P_A,P_D,94,3579,0.02649191299498048
Anglosphere ex-US,2006,P_A,P_A,3485,3579,0.9721137757947574
Anglosphere ex-US,2006,P_D,D,0,11685,8.552856654122477e-05
Anglosphere ex-US,2006,P_D,A,0,11685,8.552856654122477e-05
Anglosphere ex-US,2006,P_D,H_D,0,11685,8.552856654122477e-05
Anglosphere ex-US,2006,P_D,H_A,0,11685,8.552856654122477e-05
Anglosphere ex-US,2006,P_D,P_D,10589,11685,0.9057475196715703
Anglosphere ex-US,2006,P_D,P_A,309,11685,0.02651385562777968
Anglosphere ex-US,2007,A,D,14,420,0.0351288056206089
Anglosphere ex-US,2007,A,A,311,420,0.7306791569086651
Anglosphere ex-US,2007,A,H_D,6,420,0.01639344262295082
Anglosphere ex-US,2007,A,H_A,39,420,0.0936768149882904
Anglosphere ex-US,2007,A,P_D,3,420,0.00936768149882904
Anglosphere ex-US,2007,A,P_A,47,420,0.11241217798594848
Anglosphere ex-US,2007,D,D,5496,6728,0.8161841128433556
Anglosphere ex-US,2007,D,A,92,6728,0.013808463251670379
Anglosphere ex-US,2007,D,H_D,344,6728,0.051224944320712694
Anglosphere ex-US,2007,D,H_A,40,6728,0.006087602078693393
Anglosphere ex-US,2007,D,P_D,402,6728,0.05983667409057164
Anglosphere ex-US,2007,D,P_A,61,6728,0.009205642167780253
Anglosphere ex-US,2007,H_A,D,0,551,0.0017921146953405018
Anglosphere ex-US,2007,H_A,A,0,551,0.0017921146953405018
Anglosphere ex-US,2007,H_A,H_D,16,551,0.03046594982078853
Anglosphere ex-US,2007,H_A,H_A,461,551,0.8279569892473119
Anglosphere ex-US,2007,H_A,P_D,6,551,0.012544802867383513
Anglosphere ex-US,2007,H_A,P_A,68,551,0.12365591397849462
Anglosphere ex-US,2007,H_D,D,0,3573,0.00027932960893854746
Anglosphere ex-US,2007,H_D,A,0,3573,0.00027932960893854746
Anglosphere ex-US,2007,H_D,H_D,2921,3573,0.8162011173184358
Anglosphere ex-US,2007,H_D,H_A,77,3573,0.021787709497206705
Anglosphere ex-US,2007,H_D,P_D,249,3573,0.06983240223463687
Anglosphere ex-US,2007,H_D,P_A,37,3573,0.010614525139664804
Anglosphere ex-US,2007,P_A,D,0,4077,0.0002448579823702253
Anglosphere ex-US,2007,P_A,A,0,4077,0.0002448579823702253
Anglosphere ex-US,2007,P_A,H_D,0,4077,0.0002448579823702253
Anglosphere ex-US,2007,P_A,H_A,0,4077,0.0002448579823702253
Anglosphere ex-US,2007,P_A,P_D,106,4077,0.026199804113614104
Anglosphere ex-US,2007,P_A,P_A,3971,4077,0.9725759059745348
Anglosphere ex-US,2007,P_D,D,0,12538,7.971303308090873e-05
Anglosphere ex-US,2007,P_D,A,0,12538,7.971303308090873e-05
Anglosphere ex-US,2007,P_D,H_D,0,12538,7.971303308090873e-05
Anglosphere ex-US,2007,P_D,H_A,0,12538,7.971303308090873e-05
Anglosphere ex-US,2007,P_D,P_D,11330,12538,0.9032283778397768
Anglosphere ex-US,2007,P_D,P_A,321,12538,0.02566759665205261
Anglosphere ex-US,2008,A,D,13,465,0.029661016949152543
Anglosphere ex-US,2008,A,A,368,465,0.7817796610169492
Anglosphere ex-US,2008,A,H_D,3,465,0.00847457627118644
Anglosphere ex-US,2008,A,H_A,34,465,0.07415254237288135
Anglosphere ex-US,2008,A,P_D,3,465,0.00847457627118644
Anglosphere ex-US,2008,A,P_A,44,465,0.09533898305084745
Anglosphere ex-US,2008,D,D,5733,6952,0.8239689610576232
Anglosphere ex-US,2008,D,A,95,6952,0.013795085500790344
Anglosphere ex-US,2008,D,H_D,308,6952,0.04440293145566892
Anglosphere ex-US,2008,D,H_A,32,6952,0.0047420606408966805
Anglosphere ex-US,2008,D,P_D,404,6952,0.058198016956459264
Anglosphere ex-US,2008,D,P_A,70,6952,0.010202615318292859
Anglosphere ex-US,2008,H_A,D,0,653,0.0015151515151515152
Anglosphere ex-US,2008,H_A,A,0,653,0.0015151515151515152
Anglosphere ex-US,2008,H_A,H_D,35,653,0.05454545454545454
Anglosphere ex-US,2008,H_A,H_A,519,653,0.7878787878787878
Anglosphere ex-US,2008,H_A,P_D,11,653,0.01818181818181818
Anglosphere ex-US,2008,H_A,P_A,88,653,0.13484848484848486
Anglosphere ex-US,2008,H_D,D,0,4034,0.00024746349913387774
Anglosphere ex-US,2008,H_D,A,0,4034,0.00024746349913387774
Anglosphere ex-US,2008,H_D,H_D,3261,4034,0.8072259341747092
Anglosphere ex-US,2008,H_D,H_A,72,4034,0.018064835436773077
Anglosphere ex-US,2008,H_D,P_D,305,4034,0.0757238307349666
Anglosphere ex-US,2008,H_D,P_A,53,4034,0.013363028953229399
Anglosphere ex-US,2008,P_A,D,0,4551,0.00021939447125932427
Anglosphere ex-US,2008,P_A,A,0,4551,0.00021939447125932427
Anglosphere ex-US,2008,P_A,H_D,0,4551,0.00021939447125932427
Anglosphere ex-US,2008,P_A,H_A,0,4551,0.00021939447125932427
Anglosphere ex-US,2008,P_A,P_D,118,4551,0.026107942079859586
Anglosphere ex-US,2008,P_A,P_A,4433,4551,0.9727950855638438
Anglosphere ex-US,2008,P_D,D,0,13124,7.61556621734826e-05
Anglosphere ex-US,2008,P_D,A,0,13124,7.61556621734826e-05
Anglosphere ex-US,2008,P_D,H_D,0,13124,7.61556621734826e-05
Anglosphere ex-US,2008,P_D,H_A,0,13124,7.61556621734826e-05
Anglosphere ex-US,2008,P_D,P_D,11960,13124,0.9108978752570254
Anglosphere ex-US,2008,P_D,P_A,259,13124,0.019800472165105474
Anglosphere ex-US,2009,A,D,21,511,0.04247104247104247
Anglosphere ex-US,2009,A,A,399,511,0.7722007722007722
Anglosphere ex-US,2009,A,H_D,5,511,0.011583011583011582
Anglosphere ex-US,2009,A,H_A,38,511,0.07528957528957529
Anglosphere ex-US,2009,A,P_D,7,511,0.015444015444015444
Anglosphere ex-US,2009,A,P_A,41,511,0.08108108108108109
Anglosphere ex-US,2009,D,D,6016,7228,0.8316516931582585
Anglosphere ex-US,2009,D,A,80,7228,0.011195577055977885
Anglosphere ex-US,2009,D,H_D,303,7228,0.042017968210089844
Anglosphere ex-US,2009,D,H_A,38,7228,0.005390463026952315
Anglosphere ex-US,2009,D,P_D,402,7228,0.05570145127850726
Anglosphere ex-US,2009,D,P_A,67,7228,0.00939875604699378
Anglosphere ex-US,2009,H_A,D,0,681,0.0014534883720930232
Anglosphere ex-US,2009,H_A,A,0,681,0.0014534883720930232
Anglosphere ex-US,2009,H_A,H_D,35,681,0.05232558139534884
Anglosphere ex-US,2009,H_A,H_A,553,681,0.8052325581395349
Anglosphere ex-US,2009,H_A,P_D,7,681,0.011627906976744186
Anglosphere ex-US,2009,H_A,P_A,86,681,0.12645348837209303
Anglosphere ex-US,2009,H_D,D,0,4240,0.0002354603249352484
Anglosphere ex-US,2009,H_D,A,0,4240,0.0002354603249352484
Anglosphere ex-US,2009,H_D,H_D,3493,4240,0.822698375323758
Anglosphere ex-US,2009,H_D,H_A,98,4240,0.023310572168589592
Anglosphere ex-US,2009,H_D,P_D,304,4240,0.07181539910525077
Anglosphere ex-US,2009,H_D,P_A,36,4240,0.00871203202260419
Anglosphere ex-US,2009,P_A,D,0,5003,0.0001996007984031936
Anglosphere ex-US,2009,P_A,A,0,5003,0.0001996007984031936
Anglosphere ex-US,2009,P_A,H_D,0,5003,0.0001996007984031936
Anglosphere ex-US,2009,P_A,H_A,0,5003,0.0001996007984031936
Anglosphere ex-US,2009,P_A,P_D,124,5003,0.0249500998003992
Anglosphere ex-US,2009,P_A,P_A,4879,5003,0.9740518962075848
Anglosphere ex-US,2009,P_D,D,0,13788,7.249003262051468e-05
Anglosphere ex-US,2009,P_D,A,0,13788,7.249003262051468e-05
Anglosphere ex-US,2009,P_D,H_D,0,13788,7.249003262051468e-05
Anglosphere ex-US,2009,P_D,H_A,0,13788,7.249003262051468e-05
Anglosphere ex-US,2009,P_D,P_D,12592,13788,0.9128669807901414
Anglosphere ex-US,2009,P_D,P_A,269,13788,0.019572308807538963
Anglosphere ex-US,2010,A,D,14,540,0.027422303473491772
Anglosphere ex-US,2010,A,A,440,540,0.8062157221206582
Anglosphere ex-US,2010,A,H_D,2,540,0.005484460694698354
Anglosphere ex-US,2010,A,H_A,39,540,0.07312614259597806
Anglosphere ex-US,2010,A,P_D,3,540,0.007312614259597806
Anglosphere ex-US,2010,A,P_A,42,540,0.07861060329067641
Anglosphere ex-US,2010,D,D,6228,7555,0.8237238825707485
Anglosphere ex-US,2010,D,A,88,7555,0.011769373181697964
Anglosphere ex-US,2010,D,H_D,306,7555,0.04059772546945253
Anglosphere ex-US,2010,D,H_A,36,7555,0.004892885480031738
Anglosphere ex-US,2010,D,P_D,413,7555,0.054747421317111876
Anglosphere ex-US,2010,D,P_A,54,7555,0.007273208145993124
Anglosphere ex-US,2010,H_A,D,0,762,0.0013003901170351106
Anglosphere ex-US,2010,H_A,A,0,762,0.0013003901170351106
Anglosphere ex-US,2010,H_A,H_D,27,762,0.036410923276983094
Anglosphere ex-US,2010,H_A,H_A,647,762,0.8426527958387516
Anglosphere ex-US,2010,H_A,P_D,7,762,0.010403120936280884
Anglosphere ex-US,2010,H_A,P_A,81,762,0.10663198959687907
Anglosphere ex-US,2010,H_D,D,0,4527,0.00022055580061755624
Anglosphere ex-US,2010,H_D,A,0,4527,0.00022055580061755624
Anglosphere ex-US,2010,H_D,H_D,3745,4527,0.8262020291133657
Anglosphere ex-US,2010,H_D,H_A,86,4527,0.019188354653727393
Anglosphere ex-US,2010,H_D,P_D,285,4527,0.06307895897662108
Anglosphere ex-US,2010,H_D,P_A,34,4527,0.007719453021614468
Anglosphere ex-US,2010,P_A,D,0,5428,0.0001839926402943882
Anglosphere ex-US,2010,P_A,A,0,5428,0.0001839926402943882
Anglosphere ex-US,2010,P_A,H_D,0,5428,0.0001839926402943882
Anglosphere ex-US,2010,P_A,H_A,0,5428,0.0001839926402943882
Anglosphere ex-US,2010,P_A,P_D,165,5428,0.030542778288868446
Anglosphere ex-US,2010,P_A,P_A,5263,5428,0.9685372585096597
Anglosphere ex-US,2010,P_D,D,0,14388,6.946856547412296e-05
Anglosphere ex-US,2010,P_D,A,0,14388,6.946856547412296e-05
Anglosphere ex-US,2010,P_D,H_D,0,14388,6.946856547412296e-05
Anglosphere ex-US,2010,P_D,H_A,0,14388,6.946856547412296e-05
Anglosphere ex-US,2010,P_D,P_D,13132,14388,0.9123306703716568
Anglosphere ex-US,2010,P_D,P_A,237,14388,0.016533518582841265
Anglosphere ex-US,2011,A,D,18,568,0.03304347826086956
Anglosphere ex-US,2011,A,A,468,568,0.8156521739130435
Anglosphere ex-US,2011,A,H_D,2,568,0.0052173913043478265
Anglosphere ex-US,2011,A,H_A,44,568,0.0782608695652174
Anglosphere ex-US,2011,A,P_D,7,568,0.01391304347826087
Anglosphere ex-US,2011,A,P_A,29,568,0.05217391304347826
