origin_group,year,alpha,beta,h_D,h_A,p_D,p_A,d,I_total
Continental Europe,2012,0.005147735833263581,0.04429945054945055,0.051686615886833515,0.06239168110918544,0.06928709588284056,0.10596026490066225,0.0458472850546197,10269.0
Continental Europe,2013,0.005985323658426598,0.0434959680703755,0.047226663387037265,0.060118543607112614,0.07085138017971426,0.1001131221719457,0.0458472850546197,10098.0
Continental Europe,2014,0.005415521841277426,0.04552445401414949,0.053279178114920556,0.0681265206812652,0.0678806907378336,0.10248447204968944,0.0458472850546197,10280.0
Continental Europe,2015,0.0038730585306090185,0.04944692696505751,0.05264197921195115,0.07294117647058823,0.061214701121170334,0.08751793400286945,0.0458472850546197,10102.0
Continental Europe,2016,0.006141974093468247,0.05079387382324013,0.04303319028308201,0.04416403785488959,0.06268673868076305,0.0905877154220062,0.0458472850546197,10089.0
Continental Europe,2017,0.006635667925990507,0.06538301703837096,0.03467984113145404,0.05711849957374254,0.06384360589725271,0.10155902004454342,0.0458472850546197,0.0
Continental Europe,2018,0.006782888082346642,0.070894740518265,0.03147498066281906,0.038350910834132314,0.07307721223968122,0.10437556973564266,0.0458472850546197,0.0
Continental Europe,2019,0.008729388942774006,7.164350193437455e-05,0.024173692456912633,0.0429769392033543,0.0752755065766086,0.125,0.0458472850546197,0.0
Continental Europe,2020,0.006638445256878968,0.6366442584716696,0.026649990379064844,0.030687830687830688,0.09444996138144103,0.048106448311156604,0.0458472850546197,0.0
Continental Europe,2021,0.0032399665551839465,0.021869488536155203,0.02153010033444816,0.03940886699507389,0.08561135833863107,0.11311672683513839,0.0458472850546197,0.0
Continental Europe,2022,0.0009476427386875149,0.04908296943231441,0.015991471215351813,0.025210084033613446,0.09561075195644778,0.13914174252275682,0.0458472850546197,0.0
Continental Europe,2023,0.00013408420488066506,0.00018115942028985507,0.00013408420488066506,0.003355704697986577,0.00012298610257040955,0.001557632398753894,0.0458472850546197,0.0
Hindu,2000,0.009216589861751152,0.04,0.02304147465437788,0.07692307692307693,0.12962962962962962,0.2222222222222222,0.0277057844536427,516.0
Hindu,2001,0.019464720194647202,0.047619047619047616,0.0364963503649635,0.06666666666666667,0.10588235294117647,0.2,0.0277057844536427,469.0
Hindu,2002,0.005689900426742532,0.028846153846153848,0.021337126600284494,0.06896551724137931,0.0660377358490566,0.25,0.0277057844536427,720.0
Hindu,2003,0.006872852233676976,0.024539877300613498,0.019473081328751432,0.02631578947368421,0.10256410256410256,0.15,0.0277057844536427,553.0
Hindu,2004,0.01229895931882687,0.03755868544600939,0.01892147587511826,0.07142857142857142,0.06701030927835051,0.32142857142857145,0.0277057844536427,574.0
Hindu,2005,0.010317460317460317,0.029801324503311258,0.023015873015873017,0.07407407407407407,0.09090909090909091,0.047619047619047616,0.0277057844536427,641.0
Hindu,2006,0.008788449466415568,0.026634382566585957,0.027620841180163214,0.125,0.07612456747404844,0.11475409836065574,0.0277057844536427,919.0
Hindu,2007,0.008099352051835854,0.02766798418972332,0.02591792656587473,0.07777777777777778,0.061170212765957445,0.10714285714285714,0.0277057844536427,877.0
Hindu,2008,0.008616780045351474,0.025252525252525252,0.024036281179138322,0.0594059405940594,0.0622568093385214,0.12745098039215685,0.0277057844536427,1101.0
Hindu,2009,0.007097497198356369,0.016689847009735744,0.030631303698169594,0.05357142857142857,0.06583072100313479,0.12195121951219512,0.0277057844536427,1374.0
Hindu,2010,0.004234724742891712,0.030892448512585814,0.02601330913490623,0.056338028169014086,0.07226107226107226,0.1,0.0277057844536427,1853.0
Hindu,2011,0.006540697674418605,0.037987679671457907,0.025920542635658916,0.058823529411764705,0.09942084942084942,0.11801242236024845,0.0277057844536427,2190.0
Hindu,2012,0.009479628882613958,0.027216856892010536,0.030254134731746672,0.041916167664670656,0.07004830917874397,0.09042553191489362,0.0277057844536427,2765.0
Hindu,2013,0.006393180607352157,0.032640949554896145,0.024507192328183273,0.045662100456621,0.08111702127659574,0.11061946902654868,0.0277057844536427,2690.0
Hindu,2014,0.009088155104513784,0.034505640345056404,0.03332323538321721,0.06578947368421052,0.09407069555302167,0.10121457489878542,0.0277057844536427,3276.0
Hindu,2015,0.006203641267700607,0.04332552693208431,0.036547538772757925,0.07116104868913857,0.07845868152274837,0.10839160839160839,0.0277057844536427,3555.0
Hindu,2016,0.00831425472948548,0.049766718506998445,0.030485600674780094,0.03508771929824561,0.07827715355805244,0.09116809116809117,0.0277057844536427,3996.0
Hindu,2017,0.009501871580765908,0.054924242424242424,0.029945292254534985,0.09570957095709572,0.08785425101214575,0.0873015873015873,0.0277057844536427,0.0
Hindu,2018,0.010495014867937729,0.05884917175239756,0.025712786426447438,0.05782312925170068,0.08443633044272023,0.08775981524249422,0.0277057844536427,0.0
Hindu,2019,0.014373282604100613,0.00041118421052631577,0.023673641936165717,0.06462585034013606,0.10864978902953587,0.12663755458515283,0.0277057844536427,0.0
Hindu,2020,0.01201281366791244,0.6054471843945528,0.030966364121729845,0.03908794788273615,0.1404310907903331,0.06707317073170732,0.0277057844536427,0.0
Hindu,2021,0.003964623360780726,0.0373015873015873,0.023787740164684355,0.052980132450331126,0.12797992471769135,0.11666666666666667,0.0277057844536427,0.0
Hindu,2022,0.0017743080198722497,0.06962509563886764,0.0248403122782115,0.07142857142857142,0.14906832298136646,0.10380622837370242,0.0277057844536427,0.0
Hindu,2023,0.00043649061545176777,0.0007974481658692185,0.00043649061545176777,0.00847457627118644,0.0007662835249042146,0.0038022813688212928,0.0277057844536427,0.0
Islamic,2000,0.006825938566552901,0.05128205128205128,0.027303754266211604,0.08695652173913043,0.07692307692307693,0.25,0.0300792155414555,656.0
Islamic,2001,0.026262626262626262,0.0379746835443038,0.024242424242424242,0.06666666666666667,0.13978494623655913,0.25,0.0300792155414555,530.0
Islamic,2002,0.023835319609967497,0.014218009478672985,0.009750812567713976,0.04477611940298507,0.15942028985507245,0.13043478260869565,0.0300792155414555,1083.0
Islamic,2003,0.01445578231292517,0.01812688821752266,0.01445578231292517,0.047619047619047616,0.12578616352201258,0.15789473684210525,0.0300792155414555,856.0
Islamic,2004,0.012626262626262626,0.040865384615384616,0.017676767676767676,0.016666666666666666,0.09049773755656108,0.10416666666666667,0.0300792155414555,1071.0
Islamic,2005,0.014895729890764648,0.04823747680890538,0.022343594836146972,0.03184713375796178,0.10666666666666667,0.21428571428571427,0.0300792155414555,1256.0
Islamic,2006,0.014165390505359877,0.03151862464183381,0.0222052067381317,0.046948356807511735,0.09200968523002422,0.18032786885245902,0.0300792155414555,1715.0
Islamic,2007,0.013195098963242224,0.03200883002207505,0.028903550109959156,0.043478260869565216,0.08070175438596491,0.11494252873563218,0.0300792155414555,1878.0
Islamic,2008,0.013164431197218083,0.023029229406554472,0.027074018877297566,0.038461538461538464,0.07633587786259542,0.08333333333333333,0.0300792155414555,2443.0
Islamic,2009,0.012593946780418443,0.02720114531138153,0.030062969733902094,0.03350515463917526,0.0886426592797784,0.12041884816753927,0.0300792155414555,2911.0
Islamic,2010,0.01089507207509219,0.037996545768566495,0.03302044921220248,0.047109207708779445,0.08757062146892655,0.10212765957446808,0.0300792155414555,3445.0
Islamic,2011,0.012036108324974924,0.04275184275184275,0.02550508668863734,0.061895551257253385,0.08103727714748785,0.10101010101010101,0.0300792155414555,3843.0
Islamic,2012,0.0078351012536162,0.04484492875104778,0.029532304725168757,0.03098106712564544,0.08177570093457943,0.10584958217270195,0.0300792155414555,4644.0
Islamic,2013,0.01023679040430152,0.04540501271340356,0.030193361596525695,0.0350609756097561,0.08259015122140365,0.1223529411764706,0.0300792155414555,5111.0
Islamic,2014,0.007682000893255918,0.04913928012519562,0.027512282268870033,0.0607661822985469,0.08376963350785341,0.09236947791164658,0.0300792155414555,5726.0
Islamic,2015,0.006780982073265784,0.05258787711043454,0.035463756819953236,0.05610972568578554,0.07852518998029834,0.09149277688603531,0.0300792155414555,6583.0
Islamic,2016,0.007836216025414755,0.055639097744360905,0.027320861277797388,0.03253012048192771,0.08275703088981097,0.09943181818181818,0.0300792155414555,7292.0
Islamic,2017,0.009976976208749041,0.06324017053529134,0.0235354310565362,0.04140526976160602,0.09035377958768134,0.09053497942386832,0.0300792155414555,0.0
Islamic,2018,0.00629458665547629,0.07704437936472179,0.024968527066722618,0.04617414248021108,0.09751824817518248,0.09472259810554803,0.0300792155414555,0.0
Islamic,2019,0.013258072985035443,0.00022386389075442132,0.021921764242583356,0.04878048780487805,0.10970608339029392,0.11305518169582772,0.0300792155414555,0.0
Islamic,2020,0.009050546448087431,0.6466489034638245,0.028005464480874317,0.04120443740095087,0.13799051315222077,0.05806451612903226,0.0300792155414555,0.0
Islamic,2021,0.006737247353224254,0.04696969696969697,0.02001924927815207,0.05531914893617021,0.13211382113821138,0.08666666666666667,0.0300792155414555,0.0
Islamic,2022,0.0009184845005740528,0.05361534677816036,0.016073478760045924,0.013333333333333334,0.1297709923664122,0.060674157303370786,0.0300792155414555,0.0
Islamic,2023,0.0002725538293813028,0.00051440329218107,0.0002725538293813028,0.005128205128205128,0.0004962779156327543,0.002421307506053269,0.0300792155414555,0.0
Japanese,2000,0.006521739130434782,0.05128205128205128,0.035507246376811595,0.058823529411764705,0.1044776119402985,0.14285714285714285,0.0552190245713187,2899.0
Japanese,2001,0.01486013986013986,0.03819444444444445,0.038461538461538464,0.08823529411764706,0.15419501133786848,0.17857142857142858,0.0552190245713187,2099.0
Japanese,2002,0.007185332011892963,0.04931972789115646,0.024281466798810703,0.05921052631578947,0.09205020920502092,0.20512820512820512,0.0552190245713187,4083.0
Japanese,2003,0.006473888649115235,0.038461538461538464,0.020932239965472593,0.06432748538011696,0.0803357314148681,0.18085106382978725,0.0552190245713187,2150.0
Japanese,2004,0.010367960967676356,0.03829787234042553,0.024395202276885547,0.043243243243243246,0.06517094017094018,0.08196721311475409,0.0552190245713187,1658.0
Japanese,2005,0.00819366852886406,0.02830188679245283,0.020670391061452513,0.0379746835443038,0.072744014732965,0.12,0.0552190245713187,1989.0
Japanese,2006,0.007697690692792162,0.02616690240452617,0.021168649405178448,0.0311284046692607,0.055,0.09941520467836257,0.0552190245713187,1879.0
Japanese,2007,0.005746182892792645,0.030625,0.026760794615005745,0.06993006993006994,0.06787330316742081,0.09693877551020408,0.0552190245713187,1829.0
Japanese,2008,0.005921770297646876,0.029076396807297605,0.023687081190587503,0.03484320557491289,0.06173677069199457,0.14285714285714285,0.0552190245713187,1810.0
Japanese,2009,0.005955107650022904,0.02989855846235985,0.02534738127958467,0.017123287671232876,0.06060606060606061,0.10683760683760683,0.0552190245713187,1570.0
Japanese,2010,0.005122024706236818,0.03551775887943972,0.01958421211208195,0.02622950819672131,0.050031269543464665,0.0942622950819672,0.0552190245713187,1470.0
Japanese,2011,0.005680968754671849,0.03956148713060057,0.018986395574824337,0.04516129032258064,0.04196217494089834,0.10077519379844961,0.0552190245713187,1514.0
Japanese,2012,0.004596678529062871,0.03465804066543438,0.021945432977461446,0.02875399361022364,0.05217391304347826,0.10150375939849623,0.0552190245713187,1563.0
Japanese,2013,0.007030665669409125,0.04242965609647164,0.01720269259536275,0.021538461538461538,0.056289488799540495,0.13818181818181818,0.0552190245713187,1439.0
Japanese,2014,0.004791853848457622,0.04143528406663819,0.02021563342318059,0.026392961876832845,0.05497076023391813,0.10714285714285714,0.0552190245713187,1398.0
Japanese,2015,0.005629945222154595,0.04204829308909242,0.024345709068776627,0.05588235294117647,0.0546095126247798,0.09540636042402827,0.0552190245713187,1336.0
Japanese,2016,0.005824937027707809,0.04396055875102712,0.01904911838790932,0.030303030303030304,0.05905292479108635,0.08304498269896193,0.0552190245713187,1321.0
Japanese,2017,0.003758691975192633,0.06352459016393443,0.014095094906972373,0.031055900621118012,0.06721105527638191,0.09,0.0552190245713187,0.0
Japanese,2018,0.006645279560036663,0.08375420875420875,0.013748854262144821,0.051194539249146756,0.07394113424264179,0.0979020979020979,0.0552190245713187,0.0
Japanese,2019,0.004795486600846262,0.0004428697962798937,0.008180535966149507,0.03474903474903475,0.08431703204047218,0.1386861313868613,0.0552190245713187,0.0
Japanese,2020,0.005718370264474625,0.5520477815699659,0.01679771265189421,0.021367521367521368,0.09022556390977443,0.09090909090909091,0.0552190245713187,0.0
Japanese,2021,0.0015426147319706903,0.009082652134423252,0.009641342074816815,0.018518518518518517,0.07923771313941826,0.17857142857142858,0.0552190245713187,0.0
Japanese,2022,0.0021376656690893546,0.0891891891891892,0.007268063274903805,0.042105263157894736,0.0906183368869936,0.14049586776859505,0.0552190245713187,0.0
Japanese,2023,0.0004768717215069146,0.0009746588693957114,0.0004768717215069146,0.012195121951219513,0.0011402508551881414,0.010309278350515464,0.0552190245713187,0.0
Other Civilizations,2000,0.013457556935817806,0.029411764705882353,0.028985507246376812,0.05128205128205128,0.07920792079207921,0.15625,0.0418088008437154,2346.0
Other Civilizations,2001,0.017026850032743943,0.01818181818181818,0.024885396201702686,0.03954802259887006,0.11411411411411411,0.125,0.0418088008437154,1774.0
Other Civilizations,2002,0.012355520127540853,0.02539298669891173,0.03188521323236349,0.033962264150943396,0.09473684210526316,0.1346153846153846,0.0418088008437154,2693.0
Other Civilizations,2003,0.010180623973727421,0.021409455842997322,0.02233169129720854,0.015772870662460567,0.07939189189189189,0.13333333333333333,0.0418088008437154,1977.0
Other Civilizations,2004,0.009159034138218152,0.03118355776045358,0.01804052178739939,0.026385224274406333,0.08543417366946779,0.1592356687898089,0.0418088008437154,2083.0
Other Civilizations,2005,0.012601046124583928,0.03325554259043174,0.02258678078934855,0.026829268292682926,0.09684947491248541,0.125,0.0418088008437154,2120.0
Other Civilizations,2006,0.00991300829455796,0.02745664739884393,0.02427675500708072,0.035343035343035345,0.08563273073263558,0.10185185185185185,0.0418088008437154,2689.0
Other Civilizations,2007,0.007126313914127917,0.028654485049833887,0.0258328879387137,0.03636363636363636,0.0687960687960688,0.1282051282051282,0.0418088008437154,2716.0
Other Civilizations,2008,0.009297851875601153,0.029496402877697843,0.023565245270920167,0.03436988543371522,0.08034433285509325,0.09785932721712538,0.0418088008437154,2713.0
Other Civilizations,2009,0.007471432757105186,0.03139013452914798,0.027834749487254614,0.039705882352941174,0.07357645553422905,0.09893048128342247,0.0418088008437154,2845.0
Other Civilizations,2010,0.009287925696594427,0.03456356180433509,0.022748687575716787,0.03208556149732621,0.054084507042253524,0.0857843137254902,0.0418088008437154,2982.0
Other Civilizations,2011,0.007864186743228061,0.038211382113821135,0.024840843839720385,0.03075030750307503,0.0663265306122449,0.08425720620842572,0.0418088008437154,3085.0
Other Civilizations,2012,0.005115961800818554,0.03917578224370389,0.0263756252842201,0.028901734104046242,0.0700228832951945,0.07983193277310924,0.0418088008437154,3367.0
Other Civilizations,2013,0.0069879015435961615,0.04646706586826347,0.025344180225281603,0.021689497716894976,0.0728995057660626,0.09826589595375723,0.0418088008437154,3709.0
Other Civilizations,2014,0.00570048309178744,0.04923145466696369,0.028985507246376812,0.029473684210526315,0.06268768768768769,0.08551483420593368,0.0418088008437154,4177.0
Other Civilizations,2015,0.005082592121982211,0.054322553371380256,0.0327645670720639,0.02263374485596708,0.07294733398756952,0.07165605095541401,0.0418088008437154,4414.0
Other Civilizations,2016,0.007345316280677497,0.054497568881685575,0.027220877981334254,0.031746031746031744,0.06579693703913783,0.06537890044576523,0.0418088008437154,4550.0
Other Civilizations,2017,0.00711520351574762,0.06861167002012072,0.023647588155278853,0.03059071729957806,0.0771586037966932,0.0951683748169839,0.0418088008437154,0.0
Other Civilizations,2018,0.007973251028806584,0.08729192042224929,0.016203703703703703,0.025670945157526253,0.08653175157013258,0.11094452773613193,0.0418088008437154,0.0
Other Civilizations,2019,0.010041440867070449,0.00021132713440405747,0.017532674529805548,0.038303693570451436,0.09356966199505358,0.10906040268456375,0.0418088008437154,0.0
Other Civilizations,2020,0.009024134312696747,0.6627719580983078,0.016998950682056663,0.019943019943019943,0.10747663551401869,0.05564648117839607,0.0418088008437154,0.0
Other Civilizations,2021,0.005265467310223783,0.025655021834061136,0.012505484861781484,0.0390625,0.08357211079274117,0.1,0.0418088008437154,0.0
Other Civilizations,2022,0.001961265015935278,0.058886509635974305,0.01201274822260358,0.046218487394957986,0.0928462709284627,0.12359550561797752,0.0418088008437154,0.0
Other Civilizations,2023,0.000273972602739726,0.0005602240896358543,0.000273972602739726,0.004878048780487805,0.0005428881650380022,0.004201680672268907,0.0418088008437154,0.0
Other Western,2000,0.03937007874015748,0.015873015873015872,0.06299212598425197,0.125,0.1794871794871795,0.22727272727272727,0.0442928225810436,450.0
Other Western,2001,0.010526315789473684,0.041666666666666664,0.11578947368421053,0.08823529411764706,0.1368421052631579,0.21875,0.0442928225810436,259.0
Other Western,2002,0.023076923076923078,0.0392156862745098,0.04230769230769231,0.12195121951219512,0.07547169811320754,0.21052631578947367,0.0442928225810436,349.0
Other Western,2003,0.010101010101010102,0.022727272727272728,0.04377104377104377,0.06976744186046512,0.08602150537634409,0.16666666666666666,0.0442928225810436,238.0
Other Western,2004,0.01488095238095238,0.042682926829268296,0.047619047619047616,0.09523809523809523,0.0639269406392694,0.11320754716981132,0.0442928225810436,268.0
Other Western,2005,0.015915119363395226,0.018469656992084433,0.058355437665782495,0.023809523809523808,0.05063291139240506,0.234375,0.0442928225810436,224.0
Other Western,2006,0.012437810945273632,0.04017857142857143,0.05472636815920398,0.11320754716981132,0.07196969696969698,0.11940298507462686,0.0442928225810436,255.0
Other Western,2007,0.024096385542168676,0.03992015968063872,0.05542168674698795,0.04,0.06440677966101695,0.11688311688311688,0.0442928225810436,221.0
Other Western,2008,0.009501187648456057,0.02389705882352941,0.057007125890736345,0.11475409836065574,0.04746835443037975,0.09411764705882353,0.0442928225810436,232.0
Other Western,2009,0.009501187648456057,0.027538726333907058,0.05938242280285035,0.07407407407407407,0.041791044776119404,0.125,0.0442928225810436,203.0
Other Western,2010,0.021551724137931036,0.0272,0.0603448275862069,0.14545454545454545,0.04046242774566474,0.14705882352941177,0.0442928225810436,233.0
Other Western,2011,0.012552301255230125,0.033823529411764704,0.06694560669456066,0.03389830508474576,0.057534246575342465,0.08928571428571429,0.0442928225810436,241.0
Other Western,2012,0.0099601593625498,0.02844950213371266,0.043824701195219126,0.06779661016949153,0.050505050505050504,0.07079646017699115,0.0442928225810436,234.0
Other Western,2013,0.007561436672967864,0.03929539295392954,0.06049149338374291,0.04918032786885246,0.03940886699507389,0.096,0.0442928225810436,249.0
Other Western,2014,0.014519056261343012,0.04627249357326478,0.05989110707803993,0.10606060606060606,0.05581395348837209,0.08333333333333333,0.0442928225810436,260.0
Other Western,2015,0.007194244604316547,0.052763819095477386,0.05935251798561151,0.05970149253731343,0.04415011037527594,0.060810810810810814,0.0442928225810436,243.0
Other Western,2016,0.008928571428571428,0.027603513174404015,0.05357142857142857,0.0625,0.049891540130151846,0.10135135135135136,0.0442928225810436,238.0
Other Western,2017,0.013015184381778741,0.06280788177339902,0.04338394793926247,0.07272727272727272,0.04411764705882353,0.13380281690140844,0.0442928225810436,0.0
Other Western,2018,0.0027247956403269754,0.057285180572851806,0.051771117166212535,0.06,0.05070422535211268,0.09923664122137404,0.0442928225810436,0.0
Other Western,2019,0.01060070671378092,0.0012594458438287153,0.024734982332155476,0.04878048780487805,0.08650519031141868,0.15267175572519084,0.0442928225810436,0.0
Other Western,2020,0.022727272727272728,0.5054811205846529,0.022727272727272728,0.04878048780487805,0.0945945945945946,0.12096774193548387,0.0442928225810436,0.0
Other Western,2021,0.0049261083743842365,0.018867924528301886,0.009852216748768473,0.041666666666666664,0.0992063492063492,0.20689655172413793,0.0442928225810436,0.0
Other Western,2022,0.020942408376963352,0.3459715639810427,0.020942408376963352,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.0442928225810436,0.0
Other Western,2023,0.005847953216374269,0.003484320557491289,0.005847953216374269,0.047619047619047616,0.004608294930875576,0.02564102564102564,0.0442928225810436,0.0
Sinic,2000,0.008689839572192513,0.02100840336134454,0.0374331550802139,0.06382978723404255,0.13333333333333333,0.2,0.0336695344484046,4145.0
Sinic,2001,0.014041745730550285,0.030612244897959183,0.03263757115749526,0.050955414012738856,0.15442278860569716,0.26229508196721313,0.0336695344484046,3860.0
Sinic,2002,0.011408815903197925,0.02336028751123091,0.025410544511668107,0.05263157894736842,0.11961206896551724,0.13636363636363635,0.0336695344484046,8148.0
Sinic,2003,0.008353543519267044,0.017180094786729858,0.02223120452708165,0.045454545454545456,0.08735632183908046,0.16062176165803108,0.0336695344484046,7024.0
Sinic,2004,0.008791890773686388,0.03051438535309503,0.02213487794786926,0.025806451612903226,0.11298482293423272,0.19318181818181818,0.0336695344484046,9830.0
Sinic,2005,0.008263806118394914,0.023330137424097154,0.023678982916170044,0.04288164665523156,0.1093013287612516,0.21498371335504887,0.0336695344484046,12716.0
Sinic,2006,0.006820499745028047,0.018425460636515914,0.02364864864864865,0.05049088359046283,0.0927546377318866,0.125,0.0336695344484046,14670.0
Sinic,2007,0.006362317222904342,0.029853584331621982,0.02684451389664025,0.045774647887323945,0.10183356840620593,0.15324165029469547,0.0336695344484046,14559.0
Sinic,2008,0.00585103831950506,0.02621838371375694,0.02206129202436334,0.04004004004004004,0.08890404729422464,0.1339421613394216,0.0336695344484046,15876.0
Sinic,2009,0.005389146509587667,0.025784157363104732,0.02239211262898442,0.038317757009345796,0.08768101567149375,0.09819121447028424,0.0336695344484046,15817.0
Sinic,2010,0.004983265154332466,0.029840388619014575,0.021123094087021198,0.04130052724077329,0.07929284088920006,0.11784140969162996,0.0336695344484046,15845.0
Sinic,2011,0.004622172421037888,0.029784142797841428,0.019539183416205617,0.03398058252427184,0.06964705882352941,0.09980237154150198,0.0336695344484046,13289.0
Sinic,2012,0.005038695866952083,0.031820749388062515,0.023513914045776386,0.03722627737226277,0.06476352790796762,0.08260869565217391,0.0336695344484046,11843.0
Sinic,2013,0.005684673366834171,0.03072143596824301,0.02647613065326633,0.04133333333333333,0.06997770621748824,0.09910581222056632,0.0336695344484046,11644.0
